Operator,Recipe Name,Product,Process,Layer,Side,Lot,MeasTime,Obj,Unit,Meas Type,X Pos,Y Pos,Z Pos,Status,T1_Thk(um),T2_Thk(um),T3_Thk(um),T4_Thk(um),T5_Thk(um),T1_TW(um),T2_TW(um),T3_TW(um),T4_TW(um),T5_TW(um),T1_MW(um),T2_MW(um),T3_MW(um),T4_MW(um),T5_MW(um),T1_BW(um),T2_BW(um),T3_BW(um),T4_BW(um),T5_BW(um),S1_TW(um),S2_TW(um),S3_TW(um),S4_TW(um),S5_TW(um),S1_MW(um),S2_MW(um),S3_MW(um),S4_MW(um),S5_MW(um),S1_BW(um),S2_BW(um),S3_BW(um),S4_BW(um),S5_BW(um),T1_Ra(um),T2_Ra(um),T3_Ra(um),T4_Ra(um),T5_Ra(um),T1_Rq(um),T2_Rq(um),T3_Rq(um),T4_Rq(um),T5_Rq(um),T1_Rt(um),T2_Rt(um),T3_Rt(um),T4_Rt(um),T5_Rt(um),T1_Rp(um),T2_Rp(um),T3_Rp(um),T4_Rp(um),T5_Rp(um),T1_Rv(um),T2_Rv(um),T3_Rv(um),T4_Rv(um),T5_Rv(um),T1_Rz(um),T2_Rz(um),T3_Rz(um),T4_Rz(um),T5_Rz(um),S1_Ra(um),S2_Ra(um),S3_Ra(um),S4_Ra(um),S5_Ra(um),S1_Rq(um),S2_Rq(um),S3_Rq(um),S4_Rq(um),S5_Rq(um),S1_Rt(um),S2_Rt(um),S3_Rt(um),S4_Rt(um),S5_Rt(um),S1_Rp(um),S2_Rp(um),S3_Rp(um),S4_Rp(um),S5_Rp(um),S1_Rv(um),S2_Rv(um),S3_Rv(um),S4_Rv(um),S5_Rv(um),S1_Rz(um),S2_Rz(um),S3_Rz(um),S4_Rz(um),S5_Rz(um),T1_MW_Core(um),T2_MW_Core(um),T3_MW_Core(um),T4_MW_Core(um),T5_MW_Core(um),
Oberreiner,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_11S-6_BA,2016-06-20 21:22:47,1,1,TRACE11,528.279,256.405,-22.155,-,16.7078,16.6234,16.4207,17.0415,,40.7642,39.5848,39.8142,39.7233,,41.8562,40.6805,40.9402,40.7797,,43.0423,41.7977,42.0609,41.9361,,,58.9672,61.1545,60.1674,,,57.8611,60.0455,59.0616,,,56.6394,58.9585,57.9257,17.2088,0.4881,0.4636,0.4801,0.5496,,0.6034,0.5819,0.5967,0.6684,,3.8712,3.7651,3.9456,3.9891,,1.8926,1.7863,1.9141,1.8884,,1.9786,1.9788,2.0315,2.1007,,3.5112,3.5383,3.4969,3.7155,,0.6745,0.6802,0.7300,0.7703,0.7703,0.8340,0.8501,0.9127,0.9648,0.9766,5.5237,5.4033,5.8888,7.2287,7.0352,2.7519,2.7277,2.8080,3.3958,3.4525,2.7718,2.6756,3.0808,3.8329,3.5827,5.1476,5.2298,5.5251,6.3277,6.4504,41.9032,40.6913,40.9375,40.8297,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_11S-6_BA,2016-06-20 21:23:08,1,1,TRACE12,530.084,252.847,-22.156,-,16.9693,16.3819,17.1233,17.6771,,40.0359,40.5820,41.0332,40.1741,,41.1592,41.6967,42.1507,41.2379,,42.5652,16.3068,42.7813,43.3654,42.9750,,60.5298,59.3278,58.6427,,,59.4299,58.1912,57.5439,,,58.3410,57.0727,56.2285,17.2278,0.6172,0.4931,0.5212,0.4937,,0.7632,0.6073,0.6416,0.6103,,5.0475,3.6740,3.7847,3.9205,,2.6677,1.8260,1.8476,2.0186,,2.3798,1.8481,1.9372,1.9018,,4.4656,3.5265,3.6298,3.5184,,0.7925,0.7669,0.8857,0.7995,0.8541,0.9801,0.9608,1.0970,0.9981,1.0718,6.2856,7.2432,6.7221,6.7505,6.9939,3.2008,3.5468,3.3776,3.2703,3.6183,3.0848,3.6964,3.3445,3.4802,3.3756,5.8181,6.9722,6.4870,6.1555,6.6792,41.3005,28.4444,41.9072,41.7698,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_11S-6_BA,2016-06-20 21:23:29,1,1,TRACE13,527.664,243.713,-22.155,-,16.9136,15.9022,16.6322,17.1857,,62.8133,62.7720,62.8722,67.0089,,64.6736,64.4932,64.5360,69.3479,,67.5430,66.3653,66.6892,74.9837,,,86.7111,88.6094,84.5286,,,84.9544,86.9017,81.7624,,,82.8516,84.9545,78.1675,,0.6137,0.6032,0.5451,0.4481,,0.7534,0.7305,0.6632,0.5576,,4.9634,4.3879,4.3183,3.9467,,2.1876,1.9882,2.0342,1.9279,,2.7758,2.3997,2.2841,2.0189,,4.2127,3.9732,3.9794,3.4495,,0.8604,0.7877,0.8042,1.4748,1.6395,1.0939,0.9939,1.0831,2.0015,2.2039,8.2359,8.0502,8.8407,14.6931,16.6801,4.6696,3.7375,5.0192,8.5454,9.3612,3.5662,4.3127,3.8215,6.1477,7.3188,7.5070,6.8355,7.8039,12.9550,14.6861,65.1781,64.5687,64.7807,70.9963,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_11S-6_BA,2016-06-20 21:23:51,1,1,TRACE14,529.235,240.061,-22.154,-,16.3583,10.9140,17.3409,17.1648,16.3334,64.2389,64.2088,64.0381,64.3117,,65.9883,9.5346,66.0095,65.7119,66.0441,68.1258,26.0245,69.0607,68.5184,68.5973,,86.1436,85.3127,86.3850,,,84.3847,83.6418,84.6865,,,81.6997,80.9252,82.0309,,0.5435,0.7749,0.5870,0.6082,0.5121,0.6782,0.9460,0.7139,0.7607,0.6421,4.6900,3.9531,4.2313,5.0152,4.4763,2.2840,1.9416,1.8535,2.3219,2.0773,2.4060,2.0115,2.3778,2.6933,2.3990,4.0028,2.3773,3.9589,4.3979,3.9964,0.8298,0.9658,0.7875,1.2060,1.8567,1.0970,1.4221,1.0728,1.6693,2.3731,8.9083,11.5253,10.6553,13.2439,17.1897,5.1591,6.5094,5.9320,8.2319,9.8406,3.7492,5.0159,4.7234,5.0120,7.3490,7.9261,10.0590,9.1314,12.4302,14.7461,66.1824,45.1167,66.5494,66.4151,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_11S-6_BA,2016-06-20 21:24:12,1,1,TRACE15,533.664,243.258,-22.151,-,16.3887,17.2871,16.9837,16.2583,,61.8685,61.1833,62.2810,62.3514,,63.7646,63.0689,64.5146,64.4209,,66.1553,65.8090,68.3004,67.3373,,,88.3171,88.6368,87.4116,,,86.4729,86.7370,85.1087,,,83.9109,83.6610,81.8415,,0.5444,0.5141,0.5434,0.5341,,0.6657,0.6310,0.6633,0.6530,,4.5098,3.9115,3.8728,4.3046,,2.2225,1.9724,1.8329,1.8155,,2.2874,1.9391,2.0400,2.4891,,3.7606,3.5150,3.6554,3.8087,,0.9516,0.6567,0.7446,1.0198,1.4213,1.2220,0.8373,0.9506,1.3423,1.8630,8.6524,6.3419,7.7235,9.5020,13.7060,4.9123,3.3118,4.1257,5.4580,9.4279,3.7401,3.0301,3.5978,4.0440,4.2781,7.6812,5.7587,6.3606,8.6955,11.5096,64.0119,63.4962,65.2907,64.8444,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_11S-6_BA,2016-06-20 21:24:34,1,1,TRACE16,537.326,243.830,-22.154,-,15.9706,16.8755,17.1499,16.3087,,62.3406,62.1449,62.0533,62.4081,,64.1738,63.9724,63.8717,64.3738,,66.3665,66.7584,67.5820,67.4080,,,89.0003,87.4257,88.7486,,,87.0919,85.7082,86.8074,,,84.6268,82.6443,83.3108,,0.4975,0.4976,0.4737,0.5714,,0.6312,0.6186,0.5830,0.6963,,4.1997,3.9526,3.6102,4.5118,,1.9651,1.8498,1.6177,2.0823,,2.2345,2.1028,1.9926,2.4295,,3.8065,3.6140,3.3056,3.8392,,1.1025,0.6550,0.7317,0.9579,1.2461,1.4289,0.8318,0.9279,1.2772,1.6753,10.8530,7.0438,7.2470,10.5676,14.8396,6.0929,3.7692,3.5583,6.0206,8.5262,4.7601,3.2746,3.6887,4.5471,6.3134,9.4735,5.9850,6.5745,8.8724,12.4604,64.3535,64.4516,64.8177,64.9080,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_11S-6_BA,2016-06-20 21:25:06,1,2,TRACE1,378.438,148.949,-22.139,-,17.0115,16.5592,16.5076,17.2479,,41.8640,41.7160,39.8493,42.1827,,42.9944,42.8573,40.9802,43.2544,,44.2476,43.9445,42.1354,44.5946,,,59.0836,59.2063,60.3679,,,57.9400,58.0719,59.2595,,,56.7493,56.9726,58.0580,16.6764,0.4361,0.5401,0.4762,0.3961,,0.5446,0.6619,0.5980,0.4926,,3.4021,3.8805,3.7080,3.0433,,1.6981,1.7611,1.6996,1.5232,,1.7040,2.1194,2.0084,1.5200,,3.2623,3.6512,3.4306,2.9170,,0.6919,0.6035,0.6644,0.6208,0.8168,0.8548,0.7601,0.8345,0.7786,1.0455,5.3997,4.7752,5.3466,5.2107,7.1157,2.6892,2.3703,2.5699,2.6589,3.6222,2.7104,2.4048,2.7766,2.5518,3.4935,5.1521,4.6801,5.1821,4.8037,6.6826,43.0558,42.8303,40.9923,43.3886,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_11S-6_BA,2016-06-20 21:25:27,1,2,TRACE2,378.262,145.387,-22.138,-,16.5368,16.7177,16.9905,17.0113,,42.5168,40.0111,42.4869,41.6906,,43.6207,41.1064,43.5268,42.7663,,44.7831,42.2386,44.6926,43.9370,,,58.6585,60.0826,57.5499,,,57.5642,59.0224,56.4507,,,56.4252,57.9440,55.1895,,0.4602,0.4734,0.3747,0.3670,,0.5716,0.5922,0.4659,0.4548,,4.1542,4.3241,3.0290,3.1605,,2.1067,2.2561,1.6030,1.4662,,2.0475,2.0680,1.4260,1.6943,,3.5605,3.6603,2.7488,2.8349,,0.6975,0.6982,0.6819,0.6630,0.6981,0.8794,0.8801,0.8436,0.8278,0.8790,7.2801,7.4522,6.0279,5.8506,6.6542,3.7141,3.1531,2.8395,2.8514,3.3720,3.5660,4.2992,3.1883,2.9992,3.2822,5.8089,6.3702,5.4430,5.3650,5.6745,43.6500,41.1249,43.5898,42.8138,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_11S-6_BA,2016-06-20 21:25:49,1,2,TRACE3,372.841,148.985,-22.139,-,17.2867,16.3283,16.1468,16.8063,,39.4779,40.0813,40.3998,40.1013,,40.5853,41.3061,41.7262,41.3180,,42.0301,42.5647,43.0902,42.6152,,,60.3783,60.7629,59.1161,,,59.2126,59.4471,57.8829,,,57.8025,58.1478,56.5963,,0.4250,0.4215,0.4772,0.4507,,0.5244,0.5214,0.5832,0.5645,,3.8401,3.5549,3.7087,3.5627,,1.9114,1.8208,1.7779,1.7536,,1.9287,1.7341,1.9308,1.8090,,3.3288,3.1540,3.3212,3.3509,,1.0788,0.6553,0.7093,0.6973,0.6418,1.3725,0.8139,0.8901,0.8803,0.8048,9.2939,6.2759,6.2059,5.7772,4.9943,4.6523,3.0509,2.8483,2.8264,2.4803,4.6416,3.2250,3.3576,2.9508,2.5140,8.0472,5.2482,5.5788,5.4991,4.8769,40.7540,41.3230,41.7450,41.3583,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_11S-6_BA,2016-06-20 21:26:11,1,2,TRACE4,369.288,149.245,-22.141,-,16.4193,16.6543,17.0535,16.8513,,39.8711,39.7610,38.4205,39.6526,,41.0545,40.9005,39.5399,40.8132,,42.3613,42.1558,40.9343,42.0904,,,58.9238,62.0902,62.1056,,,57.7778,60.9492,60.9741,,,56.5145,59.6014,59.6750,,0.4588,0.3868,0.3673,0.3901,,0.5643,0.4805,0.4575,0.4836,,3.4567,3.2884,2.9283,3.0216,,1.6597,1.6526,1.4825,1.4672,,1.7970,1.6357,1.4459,1.5544,,3.2943,2.9200,2.7838,2.8902,,1.0696,0.6623,0.6599,0.6589,0.6002,1.3252,0.8286,0.8176,0.8267,0.7568,8.7591,5.7036,5.3872,5.5785,4.9305,4.4760,2.6989,2.6440,2.7316,2.4384,4.2831,3.0048,2.7432,2.8470,2.4921,7.6121,5.2237,5.1145,5.2331,4.7940,41.1162,40.9584,39.6774,40.8715,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_11S-6_BA,2016-06-20 21:26:32,1,2,TRACE5,378.172,136.260,-22.137,-,16.6625,17.0920,17.4554,16.9749,,62.1239,63.3704,64.4612,64.8585,,64.0183,65.2271,66.3244,66.7621,,66.4377,68.0180,69.7776,70.1472,,,87.6106,86.9185,84.4005,,,85.7350,85.0406,82.5149,,,83.1393,81.8693,79.1181,,0.6211,0.5747,0.5707,0.5518,,0.7548,0.6937,0.6951,0.6774,,4.5134,4.3799,4.2186,4.2306,,2.2381,2.2795,2.0756,2.1115,,2.2753,2.1004,2.1430,2.1191,,4.1510,3.9100,3.8958,3.8331,,0.8249,0.7827,0.8199,1.0131,1.7559,1.0507,0.9841,1.0496,1.3018,2.2340,7.2249,7.3496,7.8860,9.5639,15.6180,3.8518,3.9165,4.4427,5.7050,8.3985,3.3730,3.4331,3.4432,3.8589,7.2195,6.6052,6.4585,7.2111,8.8303,13.0392,64.2808,65.6942,67.1194,67.5029,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_BA_modyfied,Innenlage,Etching_Trials,BA,Back,Vorab_11S-6_BA,2016-06-20 21:26:54,1,2,TRACE6,376.930,132.604,-22.138,-,16.8259,16.8940,16.1311,16.9057,,62.5323,62.8304,62.0165,63.4979,,64.3885,64.5636,63.7803,65.5016,,66.6664,66.8826,65.9021,68.7008,,,86.8654,87.9147,88.2925,,,85.1569,86.1648,86.5099,,,82.9260,83.9990,84.2410,,0.5241,0.5172,0.5643,0.4510,,0.6463,0.6436,0.6894,0.5647,,4.0823,4.1452,4.1249,3.5479,,1.7804,1.6908,1.8766,1.7194,,2.3019,2.4544,2.2483,1.8285,,3.6344,3.6532,3.6387,3.3780,,0.9203,0.6888,0.7576,0.8287,1.5041,1.2056,0.8710,0.9724,1.1073,1.9755,8.6527,5.6237,6.8684,8.8661,14.9092,4.5731,2.8119,3.5137,4.7850,8.4168,4.0796,2.8119,3.3547,4.0811,6.4924,7.7839,5.5566,6.5580,7.8060,13.0875,64.5993,64.8565,63.9593,66.0994,,
