Operator,Recipe Name,Product,Process,Layer,Side,Lot,MeasTime,Obj,Unit,Meas Type,X Pos,Y Pos,Z Pos,Status,T1_Thk(um),T2_Thk(um),T3_Thk(um),T4_Thk(um),T5_Thk(um),T1_TW(um),T2_TW(um),T3_TW(um),T4_TW(um),T5_TW(um),T1_MW(um),T2_MW(um),T3_MW(um),T4_MW(um),T5_MW(um),T1_BW(um),T2_BW(um),T3_BW(um),T4_BW(um),T5_BW(um),S1_TW(um),S2_TW(um),S3_TW(um),S4_TW(um),S5_TW(um),S1_MW(um),S2_MW(um),S3_MW(um),S4_MW(um),S5_MW(um),S1_BW(um),S2_BW(um),S3_BW(um),S4_BW(um),S5_BW(um),T1_Ra(um),T2_Ra(um),T3_Ra(um),T4_Ra(um),T5_Ra(um),T1_Rq(um),T2_Rq(um),T3_Rq(um),T4_Rq(um),T5_Rq(um),T1_Rt(um),T2_Rt(um),T3_Rt(um),T4_Rt(um),T5_Rt(um),T1_Rp(um),T2_Rp(um),T3_Rp(um),T4_Rp(um),T5_Rp(um),T1_Rv(um),T2_Rv(um),T3_Rv(um),T4_Rv(um),T5_Rv(um),T1_Rz(um),T2_Rz(um),T3_Rz(um),T4_Rz(um),T5_Rz(um),S1_Ra(um),S2_Ra(um),S3_Ra(um),S4_Ra(um),S5_Ra(um),S1_Rq(um),S2_Rq(um),S3_Rq(um),S4_Rq(um),S5_Rq(um),S1_Rt(um),S2_Rt(um),S3_Rt(um),S4_Rt(um),S5_Rt(um),S1_Rp(um),S2_Rp(um),S3_Rp(um),S4_Rp(um),S5_Rp(um),S1_Rv(um),S2_Rv(um),S3_Rv(um),S4_Rv(um),S5_Rv(um),S1_Rz(um),S2_Rz(um),S3_Rz(um),S4_Rz(um),S5_Rz(um),T1_MW_Core(um),T2_MW_Core(um),T3_MW_Core(um),T4_MW_Core(um),T5_MW_Core(um),
Mandl,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_13S-6_FR,2016-06-21 02:42:37,1,1,TRACE11,348.888,256.774,-22.157,-,16.5282,16.8635,16.7708,16.5424,,35.8372,35.5462,35.7350,36.1435,,37.0527,36.6573,36.8692,37.6308,,38.3958,37.9803,38.0603,38.9147,,,65.0214,65.4811,63.1967,,,63.8460,64.3607,62.0160,,,62.4911,63.0858,60.7742,,0.5258,0.5162,0.5488,0.4411,,0.6559,0.6400,0.6833,0.5549,,4.5467,4.1319,4.1385,4.1597,,2.2924,1.9175,1.9107,2.1377,,2.2543,2.2144,2.2278,2.0220,,3.9330,3.6311,3.8565,3.5000,,0.7507,0.6727,0.7570,0.7144,0.7319,0.9486,0.8433,0.9436,0.8992,0.9203,6.7692,5.4599,6.1633,6.0153,6.1613,3.4365,2.6872,3.0533,2.9427,2.9714,3.3327,2.7728,3.1100,3.0726,3.1899,6.2971,5.2088,5.8315,5.5748,5.6646,37.1165,36.7632,36.8976,37.5291,,
Mandl,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_13S-6_FR,2016-06-21 02:42:58,1,1,TRACE12,348.886,256.736,-22.159,-,16.4189,16.7934,16.6973,16.4604,,35.8785,35.6348,36.0168,36.2074,,37.0150,36.7698,37.1254,37.6755,,38.3549,38.0909,38.3323,38.9717,,,64.9348,65.2643,62.9735,,,63.7731,64.1468,61.7599,,,62.4027,62.8892,60.4867,,0.4548,0.4746,0.5258,0.4224,,0.5651,0.5960,0.6590,0.5306,,4.3309,4.3220,4.7462,3.7820,,2.0194,2.2421,2.4526,1.7077,,2.3115,2.0799,2.2937,2.0743,,3.5301,3.5781,4.0114,3.3138,,0.6572,0.6957,0.7573,0.7146,0.6710,0.8308,0.8711,0.9515,0.9005,0.8516,6.6335,5.9521,6.4938,6.9855,6.0255,3.1469,2.9395,3.2291,3.3848,2.6034,3.4866,3.0127,3.2647,3.6008,3.4221,5.4285,5.4221,5.8570,6.1477,5.3067,37.1167,36.8629,37.1745,37.5896,,
Mandl,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_13S-6_FR,2016-06-21 02:43:19,1,1,TRACE13,354.425,246.439,-22.150,-,16.5763,16.9694,16.7348,16.9097,,45.0790,45.9702,44.8852,45.5377,,46.4957,47.4368,46.3227,47.0922,,48.2432,49.4191,48.1052,49.1082,,,78.5350,80.6462,81.4002,,,77.0916,79.2060,79.8481,,,75.1703,77.3382,78.0167,,0.5020,0.5082,0.5937,0.4897,,0.6180,0.6302,0.7306,0.6031,,4.1771,4.2284,4.3012,3.8831,,2.0266,2.1945,2.1371,1.8737,,2.1505,2.0339,2.1641,2.0094,,3.7064,3.8647,4.1048,3.5556,,0.7060,0.6786,0.6899,0.7068,0.7482,0.8980,0.8447,0.8672,0.8909,0.9471,7.8816,5.6524,5.9232,6.0554,6.2180,3.7667,2.7112,3.0073,3.0633,3.0752,4.1149,2.9412,2.9159,2.9921,3.1428,6.2969,5.3580,5.5569,5.7471,5.7520,46.6611,47.6947,46.4952,47.3229,,
Mandl,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_13S-6_FR,2016-06-21 02:43:41,1,1,TRACE14,355.809,243.634,-22.156,-,16.4051,17.0261,16.7773,16.5654,,55.5104,56.9616,57.5075,57.6754,,57.3293,58.7046,59.3848,59.6071,,59.6404,61.3431,62.2720,62.5076,,,93.0020,94.0895,91.1757,,,91.2722,92.2574,89.3205,,,88.9533,89.3527,86.4786,,0.4324,0.4427,0.4690,0.5332,,0.5374,0.5512,0.5763,0.6518,,3.5603,3.9341,3.7292,3.8587,,1.6948,1.8710,1.7893,1.9836,,1.8655,2.0630,1.9400,1.8751,,3.2408,3.4402,3.2710,3.7057,,0.6149,0.5367,0.6226,0.9229,1.5129,0.7901,0.6815,0.8071,1.2510,1.9977,6.5989,5.5353,6.7090,11.8204,15.5110,3.3035,2.7552,3.5153,6.1611,7.8192,3.2954,2.7802,3.1937,5.6593,7.6918,5.8084,5.1221,6.1374,9.5038,12.6934,57.5754,59.1523,59.8898,60.0915,,
Mandl,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_13S-6_FR,2016-06-21 02:44:02,1,1,TRACE15,352.524,243.935,-22.155,-,16.2732,16.9393,16.9944,16.3650,,57.1988,57.6884,58.2084,57.8951,,59.0630,59.6110,60.1454,60.0044,,61.7044,62.8134,63.2964,63.0786,,,93.9790,91.5528,92.6001,,,92.0848,89.6370,90.6021,,,89.4322,86.1777,87.6608,,0.4516,0.4056,0.4127,0.4463,,0.5513,0.5004,0.5109,0.5568,,4.0793,3.4340,3.4706,3.8152,,2.1353,1.7208,1.7826,1.8315,,1.9440,1.7132,1.6881,1.9836,,3.1869,3.0112,3.0134,3.5148,,0.8439,0.5442,0.6643,0.7228,1.3492,1.1254,0.6915,0.8638,0.9523,1.7582,9.2712,5.8141,7.2507,8.1719,13.1203,5.1189,3.0031,3.9547,4.8566,8.1419,4.1523,2.8111,3.2960,3.3154,4.9784,7.7437,5.2908,6.5402,7.1239,11.8357,59.4516,60.2509,60.7524,60.4869,,
Mandl,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_13S-6_FR,2016-06-21 02:44:24,1,1,TRACE16,348.876,243.414,-22.153,-,16.4510,17.0657,16.4138,16.1780,,58.3050,57.1924,57.1498,57.3747,,60.2317,58.9996,59.0708,59.4625,,62.8733,61.6983,61.6409,62.6972,,,91.1343,94.7021,92.1582,,,89.2871,92.9365,90.0792,,,86.6056,90.5647,87.1847,,0.5356,0.4383,0.4441,0.5529,,0.6511,0.5428,0.5445,0.6722,,3.9016,3.6044,3.6444,4.2352,,1.8744,1.6199,1.7892,1.9458,,2.0272,1.9845,1.8553,2.2894,,3.5585,3.0360,3.0541,3.6782,,0.7354,0.5792,0.5647,0.8421,1.2916,0.9408,0.7322,0.7334,1.1134,1.7658,7.7937,5.9575,6.6195,10.1404,14.2188,3.7270,2.9039,3.2127,5.3519,7.7411,4.0667,3.0536,3.4068,4.7886,6.4777,6.7236,5.3863,5.6291,8.6276,12.5155,60.5891,59.4454,59.3953,60.0359,,
Mandl,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_13S-6_FR,2016-06-21 02:44:56,1,2,TRACE1,507.486,151.994,-22.140,-,16.5159,16.5181,16.6924,16.8185,,29.7783,30.8456,30.5795,30.1071,,30.8690,31.9450,31.6523,31.1632,,32.0297,33.0998,32.8312,32.3116,,,57.9388,56.3050,58.4660,,,56.8481,55.2181,57.3914,,,55.7201,54.0518,56.2267,,0.4442,0.4262,0.4307,0.4087,,0.5503,0.5353,0.5354,0.5012,,3.9483,3.7372,3.3357,3.1126,,1.7670,1.8810,1.6765,1.4952,,2.1813,1.8563,1.6592,1.6174,,3.3059,3.2129,3.1426,2.8721,,0.7073,0.6376,0.7341,0.6622,0.6875,0.8935,0.8054,0.9239,0.8319,0.8650,7.8168,6.1209,6.9192,6.0407,6.2765,4.2986,3.0169,3.5394,2.9945,2.9799,3.5182,3.1040,3.3798,3.0462,3.2967,5.9637,5.1864,5.8786,5.2883,5.5251,30.9040,31.9727,31.7053,31.2094,,
Mandl,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_13S-6_FR,2016-06-21 02:45:17,1,2,TRACE2,507.388,148.848,-22.137,-,16.4742,16.6455,16.4170,16.6725,,36.5013,35.9740,34.9616,34.9753,,37.5595,37.0704,36.0556,36.0578,,38.6958,38.3198,37.1810,37.1875,,,63.0861,65.1157,66.5505,,,62.0098,64.0243,65.4366,,,60.8493,62.8406,64.2947,,0.3577,0.4228,0.4842,0.5178,,0.4495,0.5173,0.6003,0.6300,,2.7908,3.0792,3.6088,4.0098,,1.4183,1.5372,1.7504,2.1021,,1.3725,1.5420,1.8583,1.9077,,2.6981,2.9944,3.4230,3.4716,,0.6570,0.6406,0.6634,0.7430,0.7374,0.8183,0.8074,0.8390,0.9372,0.9258,5.3272,5.2101,5.4435,6.1464,6.0809,2.6700,2.5573,2.6933,3.0266,3.2994,2.6571,2.6528,2.7502,3.1198,2.7815,4.9595,5.0267,5.2091,5.7812,5.3284,37.5985,37.1469,36.0713,36.0814,,
Mandl,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_13S-6_FR,2016-06-21 02:45:39,1,2,TRACE3,513.440,149.258,-22.139,-,16.2203,16.5093,16.9732,16.7725,,37.8607,37.9959,36.8480,38.0247,,39.0603,39.1452,37.9808,39.1928,,40.2575,40.3391,39.2703,40.4245,,,62.2861,63.9872,61.4064,,,61.1216,62.8440,60.2279,,,59.9303,61.6344,58.9377,,0.4401,0.4396,0.4265,0.4427,,0.5454,0.5429,0.5265,0.5473,,3.2809,3.2791,3.5311,3.3160,,1.6314,1.5498,1.6767,1.6338,,1.6495,1.7293,1.8544,1.6821,,3.1909,3.0803,3.1098,3.1871,,0.6487,0.6834,0.7348,0.7772,0.7425,0.8271,0.8569,0.9065,0.9752,0.9317,5.5111,5.4067,5.8025,6.0514,5.6710,2.8098,2.6522,2.7871,2.8405,2.6256,2.7013,2.7544,3.0154,3.2109,3.0453,5.2010,5.2291,5.5848,5.8244,5.2621,39.0591,39.1675,38.0592,39.2246,,
Mandl,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_13S-6_FR,2016-06-21 02:46:00,1,2,TRACE4,517.097,149.471,-22.139,-,16.6993,15.9406,16.4596,16.9559,,37.8267,37.6620,37.1870,36.4779,,38.9320,38.8084,38.2934,37.5027,,40.1891,39.9657,39.4657,38.6431,,,60.6200,63.0368,63.8247,,,59.5330,61.8887,62.7493,,,58.3397,60.7182,61.6061,,0.3899,0.3976,0.4053,0.4429,,0.4820,0.4937,0.5030,0.5503,,3.7529,3.7692,3.6082,4.0819,,1.7005,1.6814,1.7431,2.0858,,2.0524,2.0878,1.8651,1.9960,,3.0205,3.2163,3.2184,3.5051,,0.6761,0.6229,0.6583,0.6488,0.6223,0.8515,0.7764,0.8069,0.8170,0.7942,6.6221,6.0563,6.1918,6.5487,6.2609,3.2304,2.7318,2.5594,2.8639,2.6972,3.3918,3.3246,3.6324,3.6848,3.5636,5.8772,5.3573,5.0704,5.7162,5.4977,39.0079,38.8139,38.3264,37.5605,,
Mandl,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_13S-6_FR,2016-06-21 02:46:22,1,2,TRACE5,507.415,139.159,-22.129,-,16.6631,16.6574,16.3906,16.8259,,45.5974,44.9195,45.1838,44.9817,,47.0238,46.3910,46.6203,46.4215,,48.7830,48.3637,48.3697,48.2971,,,80.6616,80.7563,79.9283,,,79.1985,79.3250,78.5573,,,77.3225,77.4828,76.9207,,0.5463,0.5337,0.5272,0.5386,,0.6704,0.6631,0.6523,0.6716,,4.0992,4.3125,4.1361,4.3684,,2.0608,2.2207,2.1951,2.1977,,2.0384,2.0918,1.9409,2.1707,,3.8797,3.9978,3.7962,4.0213,,1.1589,0.7114,0.7151,0.7377,0.7210,1.4797,0.8871,0.9006,0.9237,0.9050,9.5198,5.6567,5.5340,6.3337,6.4134,5.0282,2.7453,2.7615,3.3336,3.2529,4.4916,2.9114,2.7725,3.0001,3.1605,8.6928,5.3489,5.4834,5.7687,5.6624,47.1902,46.6416,46.7767,46.6394,,
Mandl,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_13S-6_FR,2016-06-21 02:46:43,1,2,TRACE6,507.782,139.286,-22.129,-,16.1202,16.6074,16.7257,16.3638,,45.4382,46.0170,45.2921,45.3864,,46.8414,47.8015,46.7181,46.8727,,48.3694,49.9336,48.5408,48.6957,,,77.7929,80.3457,80.7089,40.3126,,76.3869,78.5890,79.2939,36.8404,,,74.5990,76.6153,77.4314,0.4770,0.4616,0.4396,0.5013,,0.5934,0.5795,0.5499,0.6228,,4.2534,3.9189,3.7862,4.7924,,1.9968,1.9964,1.8512,2.3857,,2.2565,1.9225,1.9351,2.4067,,3.8619,3.5989,3.4586,3.9245,,2.0803,0.6758,0.6985,0.7212,0.6592,2.5472,0.8412,0.8669,0.8872,0.8213,15.3614,5.8635,6.7574,5.8086,5.7870,9.0590,2.7689,3.4490,2.6989,2.8730,6.3024,3.0946,3.3084,3.1097,2.9140,12.3596,5.3634,5.3286,5.4597,5.1486,46.9038,47.9753,46.9164,47.0410,,
