Operator,Recipe Name,Product,Process,Layer,Side,Lot,MeasTime,Obj,Unit,Meas Type,X Pos,Y Pos,Z Pos,Status,T1_Thk(um),T2_Thk(um),T3_Thk(um),T4_Thk(um),T5_Thk(um),T1_TW(um),T2_TW(um),T3_TW(um),T4_TW(um),T5_TW(um),T1_MW(um),T2_MW(um),T3_MW(um),T4_MW(um),T5_MW(um),T1_BW(um),T2_BW(um),T3_BW(um),T4_BW(um),T5_BW(um),S1_TW(um),S2_TW(um),S3_TW(um),S4_TW(um),S5_TW(um),S1_MW(um),S2_MW(um),S3_MW(um),S4_MW(um),S5_MW(um),S1_BW(um),S2_BW(um),S3_BW(um),S4_BW(um),S5_BW(um),T1_Ra(um),T2_Ra(um),T3_Ra(um),T4_Ra(um),T5_Ra(um),T1_Rq(um),T2_Rq(um),T3_Rq(um),T4_Rq(um),T5_Rq(um),T1_Rt(um),T2_Rt(um),T3_Rt(um),T4_Rt(um),T5_Rt(um),T1_Rp(um),T2_Rp(um),T3_Rp(um),T4_Rp(um),T5_Rp(um),T1_Rv(um),T2_Rv(um),T3_Rv(um),T4_Rv(um),T5_Rv(um),T1_Rz(um),T2_Rz(um),T3_Rz(um),T4_Rz(um),T5_Rz(um),S1_Ra(um),S2_Ra(um),S3_Ra(um),S4_Ra(um),S5_Ra(um),S1_Rq(um),S2_Rq(um),S3_Rq(um),S4_Rq(um),S5_Rq(um),S1_Rt(um),S2_Rt(um),S3_Rt(um),S4_Rt(um),S5_Rt(um),S1_Rp(um),S2_Rp(um),S3_Rp(um),S4_Rp(um),S5_Rp(um),S1_Rv(um),S2_Rv(um),S3_Rv(um),S4_Rv(um),S5_Rv(um),S1_Rz(um),S2_Rz(um),S3_Rz(um),S4_Rz(um),S5_Rz(um),T1_MW_Core(um),T2_MW_Core(um),T3_MW_Core(um),T4_MW_Core(um),T5_MW_Core(um),
Oberreiner,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_11S-1_FR,2016-06-20 17:37:51,1,1,TRACE11,370.940,273.454,-22.153,-,16.2507,16.6918,17.0223,16.5393,,36.1347,36.2314,36.4030,36.5895,,37.2532,37.3280,37.4567,37.6868,,38.4514,38.5849,38.6912,38.8451,,,62.6697,64.1200,64.7019,,,61.5652,63.0292,63.6355,,,60.3863,61.7368,62.4077,,0.4202,0.3981,0.3929,0.4355,,0.5225,0.5040,0.4871,0.5395,,4.0029,3.3955,3.2994,3.5657,,1.7909,1.5712,1.6269,1.8343,,2.2120,1.8243,1.6725,1.7314,,3.3500,3.1704,2.9535,3.2547,,0.8233,0.6371,0.6583,0.6307,0.6751,1.1093,0.8060,0.8288,0.7988,0.8529,9.2567,6.0116,5.6480,5.8625,6.6463,4.5411,2.7155,2.6266,2.7752,3.2369,4.7155,3.2960,3.0215,3.0873,3.4094,7.8988,5.5472,5.2227,5.3291,5.5778,37.2931,37.4082,37.5471,37.7173,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_11S-1_FR,2016-06-20 17:38:12,1,1,TRACE12,370.938,273.416,-22.152,-,16.3416,16.8694,17.2626,16.7047,15.9378,36.2544,36.3649,36.4340,36.6929,,37.4306,37.4953,37.5464,37.8233,,38.7369,38.8132,38.9563,39.0620,,,62.6055,63.9615,64.5984,62.8777,,61.4286,62.8129,63.4912,61.7082,,60.1386,61.4228,62.1325,60.5299,0.3884,0.3650,0.3969,0.4393,0.3941,0.4842,0.4624,0.4937,0.5454,0.5078,3.6009,3.2861,3.5453,3.7013,4.4657,1.5878,1.4417,1.6694,1.7985,1.5888,2.0131,1.8443,1.8759,1.9029,2.8769,3.2966,2.9379,3.1192,3.2748,3.2955,0.5901,0.6131,0.6392,0.6180,0.6698,0.7630,0.7720,0.7997,0.7801,0.8448,6.6960,6.3483,6.1099,6.4524,6.8301,3.5633,2.9071,2.8704,3.1485,3.1391,3.1327,3.4411,3.2394,3.3039,3.6910,5.4695,5.5378,5.1543,5.5414,5.7457,37.4957,37.5891,37.6951,37.8775,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_11S-1_FR,2016-06-20 17:38:34,1,1,TRACE13,376.458,263.107,-22.142,-,17.0769,16.3216,16.0025,16.8348,,,46.5345,49.2647,48.3876,,,48.1622,50.8074,49.8730,,,49.9948,52.5127,51.7354,,79.2968,78.1937,75.7454,,,77.8045,76.5804,74.2279,,,75.8630,74.8941,72.4380,49.3137,,0.4492,0.4883,0.4839,0.4251,,0.5576,0.6037,0.6043,0.5301,,4.1844,4.2858,4.3773,3.7378,,1.9738,1.9321,2.0010,1.6904,,2.2105,2.3537,2.3763,2.0474,,3.4489,3.7279,3.8756,3.2989,,0.6862,0.6554,0.7177,0.6565,,0.8565,0.8273,0.8933,0.8120,,6.3798,5.9692,6.3987,5.5480,,2.9601,2.7026,2.9688,2.7605,,3.4197,3.2667,3.4299,2.7875,,5.8163,5.5596,5.7993,5.1544,,,48.2647,50.8887,50.0615,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_11S-1_FR,2016-06-20 17:38:55,1,1,TRACE14,377.837,260.299,-22.147,-,16.9582,16.7495,15.9162,17.1730,,61.6105,63.0709,61.7538,61.1728,,63.3007,64.7642,63.5452,62.8767,,65.6742,66.9980,65.5529,65.6331,,,87.6007,86.3405,89.2574,,,85.9223,84.6522,87.4405,,,83.5906,82.6309,84.9569,,0.4777,0.5191,0.5836,0.5714,,0.5845,0.6310,0.7094,0.6933,,4.1539,4.0048,4.6060,4.2023,,2.3615,1.8464,2.0708,2.0522,,1.7924,2.1584,2.5352,2.1501,,3.4831,3.5806,3.9408,3.8064,,0.7071,0.5638,0.6862,0.7818,0.8723,0.9085,0.7191,0.8593,0.9983,1.1444,6.8655,5.5992,6.4581,9.8644,9.1142,3.5967,2.6880,3.4854,5.7154,5.1739,3.2689,2.9111,2.9727,4.1491,3.9403,6.0695,5.0111,5.7861,7.9920,8.1769,63.6424,65.0344,63.6534,63.4030,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_11S-1_FR,2016-06-20 17:39:17,1,1,TRACE15,374.552,260.606,-22.149,-,17.3756,16.1494,16.2334,16.7752,,61.5827,61.1511,60.5428,61.2745,,63.3037,63.2113,62.4487,63.3187,,65.9347,65.5280,64.8688,66.5261,,,89.3060,88.4679,90.2506,,,87.4420,86.5030,88.2510,,,85.0023,84.2689,85.3226,,0.4347,0.5182,0.4417,0.4129,,0.5381,0.6406,0.5513,0.5123,,3.7056,4.1425,3.8951,3.4395,,1.8829,1.8955,1.8378,1.5884,,1.8227,2.2471,2.0573,1.8511,,3.2234,3.6784,3.3680,3.0465,,0.9422,0.5350,0.6418,0.6198,0.7250,1.2578,0.6776,0.8072,0.8151,0.9837,10.1160,6.7461,6.9992,8.8364,7.9532,5.8617,3.3180,3.6701,4.1751,4.8196,4.2543,3.4281,3.3291,4.6613,3.1337,8.3830,5.3914,5.9543,6.6475,7.3026,63.7587,63.3395,62.7058,63.9003,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_11S-1_FR,2016-06-20 17:39:38,1,1,TRACE16,370.902,260.092,-22.150,-,16.6022,16.2489,17.0441,16.4671,,60.9807,60.3179,62.1884,60.4902,,62.7089,62.0599,65.2179,63.2014,,64.9943,64.0329,70.0614,66.1888,,,88.6469,89.9232,89.6366,,,86.9066,88.2031,86.3568,,,84.8543,85.9626,81.9092,,0.4869,0.4674,0.3995,0.4356,,0.6061,0.5720,0.5028,0.5453,,3.7093,4.0294,4.8362,3.7086,,1.7173,2.0039,1.6911,1.8461,,1.9921,2.0255,3.1450,1.8626,,3.3995,3.3726,3.7422,3.2378,,0.8779,0.6211,0.5984,1.1079,0.9419,1.1836,0.7832,0.7677,1.5617,1.2156,9.7072,7.0805,6.7547,12.6999,9.3497,5.6662,3.5279,3.4412,7.2991,5.6691,4.0410,3.5526,3.3134,5.4008,3.6806,8.4425,5.9907,5.8209,11.2957,8.3935,62.9875,62.1754,66.1249,63.3395,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_11S-1_FR,2016-06-20 17:40:10,1,2,TRACE1,529.336,168.377,-22.136,-,16.4775,16.5023,16.4609,16.8786,,29.6403,29.0066,28.8746,29.6836,,30.7241,30.0776,29.9445,30.7184,,31.8711,31.1952,31.0093,31.8125,,,59.1523,57.9958,57.9428,,,58.0880,56.9042,56.8758,,,56.9651,55.8086,55.7858,,0.3596,0.3780,0.4623,0.3774,,0.4559,0.4761,0.5739,0.4751,,3.3788,3.7742,3.6383,3.5570,,1.6667,2.0484,1.8052,1.7891,,1.7122,1.7257,1.8331,1.7680,,3.0220,2.9832,3.3189,2.9994,,0.6478,0.6239,0.7133,0.7389,0.7136,0.8126,0.7853,0.9032,0.9289,0.8897,5.5590,5.5204,6.2597,6.9531,6.7699,2.6583,2.7285,2.8660,3.2038,3.3484,2.9007,2.7919,3.3937,3.7494,3.4215,5.1256,5.0869,5.8330,5.9999,5.8660,30.7557,30.1009,29.9419,30.7480,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_11S-1_FR,2016-06-20 17:40:31,1,2,TRACE2,529.232,165.231,-22.134,-,16.3617,16.6855,16.7032,16.7317,,33.7468,34.3504,33.6567,34.1972,,34.8477,35.3917,34.6832,35.2479,,36.0232,36.5148,35.8428,36.4072,,,66.3111,66.9640,65.3108,,,65.2265,65.9163,64.2657,,,64.0560,64.7871,63.0718,,0.4038,0.3888,0.3911,0.3743,,0.4987,0.4900,0.4932,0.4642,,3.0646,3.3756,3.5782,3.0504,,1.5650,1.6131,2.0391,1.4654,,1.4996,1.7625,1.5392,1.5849,,2.9268,2.9784,3.0683,2.7747,,0.6359,0.6172,0.6453,0.7038,0.6411,0.7958,0.7796,0.8183,0.8903,0.8099,5.3314,5.1951,5.3003,5.7050,5.1516,2.6479,2.5566,2.5704,2.7483,2.4186,2.6835,2.6385,2.7299,2.9567,2.7331,4.9146,4.7763,5.1530,5.4292,4.7864,34.8850,35.4326,34.7498,35.3022,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_11S-1_FR,2016-06-20 17:40:53,1,2,TRACE3,535.285,165.631,-22.135,-,16.6425,16.1176,16.4844,16.4838,16.2108,34.1472,34.8130,33.8160,33.5629,,35.2519,35.9324,34.9191,34.6684,,36.6333,37.1374,36.1508,35.9063,,,66.4354,65.6521,66.7720,65.8911,,65.2693,64.5423,65.6582,64.7821,,63.9224,63.3412,64.4298,63.5756,0.3843,0.3789,0.4302,0.3947,0.8430,0.4783,0.4747,0.5347,0.4936,1.1412,2.9795,3.2716,3.3845,3.3299,6.9737,1.4714,1.6204,1.7290,1.6827,2.2360,1.5081,1.6513,1.6555,1.6472,4.7378,2.8650,2.8890,3.1591,3.0151,6.2108,0.7609,0.5854,0.6476,0.6471,0.6535,0.9773,0.7389,0.8112,0.8106,0.8261,6.5686,4.8851,5.2855,5.2845,5.4254,3.2783,2.4425,2.6203,2.5752,2.6865,3.2903,2.4426,2.6652,2.7093,2.7390,6.3967,4.6629,4.9844,5.0624,5.2302,35.3903,35.9752,34.9834,34.7346,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_11S-1_FR,2016-06-20 17:41:14,1,2,TRACE4,538.943,165.836,-22.132,-,16.6390,16.1229,15.9458,16.4581,16.6360,34.5450,34.2658,33.1374,34.1802,,35.6964,35.4439,34.2758,35.3316,,37.1567,36.7416,35.4340,36.6603,,,65.9538,64.7960,67.4540,66.9909,,64.7573,63.6301,66.2986,65.8690,,63.3281,62.4056,65.1154,64.5238,0.3809,0.4072,0.4478,0.3809,0.4087,0.4691,0.4997,0.5527,0.4731,0.5052,2.9894,3.0536,3.3723,3.1361,3.0264,1.4409,1.4505,1.6541,1.5308,1.5200,1.5486,1.6031,1.7181,1.6052,1.5064,2.7827,2.8969,3.2238,2.9337,2.7984,0.6815,0.6237,0.6723,0.5965,0.6828,0.8646,0.7827,0.8442,0.7428,0.8575,5.6945,4.9367,5.4052,4.9239,5.6772,2.7950,2.4237,2.6379,2.3997,2.8410,2.8995,2.5129,2.7673,2.5242,2.8363,5.4904,4.8503,5.2853,4.7192,5.4154,35.8509,35.5036,34.2857,35.4202,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_11S-1_FR,2016-06-20 17:41:35,1,2,TRACE5,529.241,155.541,-22.131,-,16.1664,16.6199,16.7309,16.4509,,45.3113,45.2327,45.2862,45.6120,,46.8293,46.7139,46.6794,47.0532,,48.6943,48.6143,48.5342,48.8324,,,80.4479,79.8802,80.1648,,,78.9223,78.4704,78.7340,,,77.0509,76.6056,76.9269,,0.4506,0.4265,0.4340,0.4615,,0.5644,0.5343,0.5403,0.5724,,3.8298,3.3743,3.5754,3.8948,,1.9682,1.7142,1.7741,1.8656,,1.8616,1.6601,1.8013,2.0292,,3.5397,3.2290,3.2614,3.4050,,0.7240,0.6347,0.6685,0.6485,0.6828,0.8961,0.7902,0.8439,0.8166,0.8557,5.7249,5.5580,5.8217,5.1894,6.0069,2.7484,2.8462,2.9908,2.5659,2.9311,2.9764,2.7118,2.8309,2.6235,3.0758,5.2370,5.1276,5.3523,5.0347,5.3405,47.0028,46.9235,46.9102,47.2222,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_11S-1_FR,2016-06-20 17:41:57,1,2,TRACE6,529.608,155.668,-22.129,-,16.3187,16.4387,16.6041,16.3867,,45.3469,45.5135,45.2029,45.0681,,46.7614,46.9789,46.6188,46.4904,,48.4818,48.8843,48.4910,48.3266,,,80.4719,80.3125,80.1936,,,79.0293,78.8458,78.8037,,,77.2333,76.9053,76.9774,,0.4540,0.4582,0.4692,0.4027,,0.5680,0.5654,0.5769,0.5000,,3.7944,3.4223,3.4907,3.2700,,1.8644,1.7017,1.7660,1.6142,,1.9300,1.7206,1.7247,1.6558,,3.5495,3.3339,3.3645,3.0414,,0.7942,0.6380,0.6462,0.6784,0.7095,1.0237,0.7918,0.8112,0.8537,0.8852,7.4875,5.0632,5.2563,5.4013,5.5751,3.5889,2.4933,2.5839,2.5767,2.5961,3.8986,2.5699,2.6724,2.8246,2.9789,7.0815,4.8423,5.0057,5.2575,5.2129,46.9143,47.1989,46.8469,46.6973,,
