Operator,Recipe Name,Product,Process,Layer,Side,Lot,MeasTime,Obj,Unit,Meas Type,X Pos,Y Pos,Z Pos,Status,T1_Thk(um),T2_Thk(um),T3_Thk(um),T4_Thk(um),T5_Thk(um),T1_TW(um),T2_TW(um),T3_TW(um),T4_TW(um),T5_TW(um),T1_MW(um),T2_MW(um),T3_MW(um),T4_MW(um),T5_MW(um),T1_BW(um),T2_BW(um),T3_BW(um),T4_BW(um),T5_BW(um),S1_TW(um),S2_TW(um),S3_TW(um),S4_TW(um),S5_TW(um),S1_MW(um),S2_MW(um),S3_MW(um),S4_MW(um),S5_MW(um),S1_BW(um),S2_BW(um),S3_BW(um),S4_BW(um),S5_BW(um),T1_Ra(um),T2_Ra(um),T3_Ra(um),T4_Ra(um),T5_Ra(um),T1_Rq(um),T2_Rq(um),T3_Rq(um),T4_Rq(um),T5_Rq(um),T1_Rt(um),T2_Rt(um),T3_Rt(um),T4_Rt(um),T5_Rt(um),T1_Rp(um),T2_Rp(um),T3_Rp(um),T4_Rp(um),T5_Rp(um),T1_Rv(um),T2_Rv(um),T3_Rv(um),T4_Rv(um),T5_Rv(um),T1_Rz(um),T2_Rz(um),T3_Rz(um),T4_Rz(um),T5_Rz(um),S1_Ra(um),S2_Ra(um),S3_Ra(um),S4_Ra(um),S5_Ra(um),S1_Rq(um),S2_Rq(um),S3_Rq(um),S4_Rq(um),S5_Rq(um),S1_Rt(um),S2_Rt(um),S3_Rt(um),S4_Rt(um),S5_Rt(um),S1_Rp(um),S2_Rp(um),S3_Rp(um),S4_Rp(um),S5_Rp(um),S1_Rv(um),S2_Rv(um),S3_Rv(um),S4_Rv(um),S5_Rv(um),S1_Rz(um),S2_Rz(um),S3_Rz(um),S4_Rz(um),S5_Rz(um),T1_MW_Core(um),T2_MW_Core(um),T3_MW_Core(um),T4_MW_Core(um),T5_MW_Core(um),
Oberreiner,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_11S-6_FR,2016-06-20 21:05:46,1,1,TRACE11,347.566,257.251,-22.154,-,16.2601,16.9140,16.9800,16.3402,,37.2409,37.2547,37.4697,36.8434,,38.3574,38.3449,38.5474,37.9092,,39.5075,39.5900,39.7832,38.9571,,,63.7224,62.9213,62.7052,,,62.6283,61.8335,61.6159,,,61.4782,60.5544,60.4302,,0.4611,0.4880,0.5618,0.5003,,0.5706,0.6075,0.6787,0.6199,,3.4386,3.9041,4.2134,3.8223,,1.7049,2.0340,2.1048,1.8854,,1.7337,1.8701,2.1086,1.9369,,3.3338,3.5860,3.7443,3.6119,,0.8542,0.6656,0.7000,0.6938,0.7434,1.0919,0.8211,0.8802,0.8733,0.9276,8.6349,5.2012,5.8014,5.6350,5.7832,4.6529,2.6098,2.8703,2.8423,2.9082,3.9820,2.5914,2.9311,2.7927,2.8750,7.5150,4.9920,5.4423,5.2996,5.5817,38.3742,38.4224,38.6264,37.9002,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_11S-6_FR,2016-06-20 21:06:08,1,1,TRACE12,347.565,257.213,-22.154,-,16.5009,17.0768,17.0618,16.4903,16.2013,37.3508,37.4267,37.5710,37.0718,,38.4814,38.5154,38.6695,38.1606,,39.7150,39.7984,39.9127,39.2486,,,63.4751,62.7128,62.6153,63.6386,,62.3663,61.6329,61.5102,62.4819,,61.1416,60.3442,60.2996,61.2496,0.4409,0.4849,0.5208,0.4985,,0.5452,0.5930,0.6328,0.6168,,3.4030,3.6691,3.9157,4.2383,,1.7037,1.8933,1.9854,2.3550,,1.6993,1.7758,1.9303,1.8832,,3.1832,3.4115,3.6716,3.5902,,0.7085,0.6723,0.6986,0.6967,0.7147,0.8855,0.8319,0.8881,0.8688,0.9030,6.1084,5.3753,5.6144,5.5732,7.1379,3.0274,2.6745,2.7471,2.6916,3.7947,3.0811,2.7008,2.8673,2.8815,3.3432,5.7754,5.0262,5.3635,5.3079,6.0865,38.5329,38.6126,38.7419,38.1602,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_11S-6_FR,2016-06-20 21:06:29,1,1,TRACE13,353.138,246.934,-22.146,-,17.4446,16.6762,17.1060,17.2768,,47.0919,46.6036,45.4970,46.7838,,48.6887,48.0978,47.0058,48.2965,,51.0246,49.8930,48.9586,50.3163,,,77.7758,79.8588,80.2175,,,76.3049,78.3503,78.7075,,13.1288,74.5438,76.4843,76.7224,,0.5571,0.5863,0.5877,0.4974,,0.6861,0.7223,0.7214,0.6099,,4.6294,4.2983,4.3909,3.6501,,2.4323,2.0900,2.2346,1.7669,,2.1971,2.2083,2.1564,1.8831,,4.2072,4.0410,4.2094,3.4894,,0.8681,0.8572,0.7919,0.8308,0.8371,1.0764,1.0617,0.9928,1.0397,1.0432,8.8293,6.9785,6.7493,6.3803,6.4659,4.4164,3.4872,3.3889,3.2147,3.2406,4.4128,3.4913,3.3603,3.1656,3.2254,6.9656,6.4382,6.2792,6.2535,5.9999,49.0583,48.2483,47.2278,48.5501,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_11S-6_FR,2016-06-20 21:06:50,1,1,TRACE14,354.531,244.134,-22.154,-,17.0754,16.1661,16.5501,16.9980,,57.7151,58.9990,59.6595,59.9378,,59.3141,60.7199,61.3987,61.6568,,61.3701,62.6476,63.7174,64.7145,,,91.2091,91.6352,89.0739,,,89.5564,89.8944,87.3847,,,87.5777,87.8756,84.8641,,0.5728,0.6803,0.5126,0.4977,,0.6982,0.8105,0.6246,0.6108,,4.3073,4.7008,3.9154,3.6998,,2.1500,2.4364,1.9523,1.8252,,2.1573,2.2644,1.9631,1.8746,,3.9740,4.1161,3.6815,3.4447,,0.8285,0.7574,0.6867,0.8121,1.3302,1.0223,0.9346,0.8597,1.0690,1.7593,6.9133,6.9800,6.7026,8.7550,13.2770,3.4774,3.3890,3.3312,4.5664,7.5006,3.4358,3.5910,3.3714,4.1887,5.7764,6.5389,6.3612,6.0214,7.8466,11.5328,59.5426,60.8233,61.6885,62.3262,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_11S-6_FR,2016-06-20 21:07:12,1,1,TRACE15,351.245,244.424,-22.154,-,15.9785,16.7637,17.3832,16.4684,,59.4356,60.5848,60.5496,60.4732,,61.1304,62.2943,62.2458,62.4798,,62.9563,64.7100,65.6650,65.5344,,,91.4982,88.6678,90.2142,,,89.8253,86.9657,88.3894,,,87.8299,83.6259,85.6777,,0.4802,0.5274,0.5484,0.6053,,0.5977,0.6453,0.6689,0.7482,,4.0577,4.0909,4.3334,4.4378,,2.0423,1.7392,2.3286,2.2152,,2.0155,2.3516,2.0048,2.2226,,3.4557,3.5929,4.0043,3.9815,,0.8752,0.6196,0.7236,0.8645,1.2942,1.1232,0.7751,0.9173,1.1572,1.7624,9.3236,6.1668,7.3254,9.4180,14.0346,4.8232,3.0199,3.6485,4.8473,8.9363,4.5004,3.1469,3.6769,4.5708,5.0983,7.7547,5.4400,6.6446,8.5559,12.3712,61.1960,62.6474,63.1073,63.0038,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_11S-6_FR,2016-06-20 21:07:33,1,1,TRACE16,347.599,243.891,-22.152,-,16.4786,17.4752,17.5589,16.3353,,60.2508,59.9137,60.3615,59.2537,,62.0636,61.6653,62.1936,61.3670,,64.3171,64.2440,65.1057,64.1965,,,89.2996,91.4693,89.5420,,,87.5060,89.6774,87.6247,,,85.1046,86.9439,84.8676,,0.5363,0.4886,0.6041,0.5883,,0.6562,0.6031,0.7378,0.6989,,3.8774,5.3194,6.8253,3.9910,,1.7890,3.0001,4.3526,2.1432,,2.0884,2.3193,2.4727,1.8478,,3.4422,3.8875,5.6752,3.5740,,0.8615,0.6408,0.6381,0.8250,1.1869,1.1120,0.8111,0.8280,1.1229,1.6217,9.4895,6.8460,8.1672,11.1133,13.2470,4.6633,3.3191,4.1866,5.2704,8.0638,4.8262,3.5269,3.9806,5.8429,5.1832,8.0580,5.7736,6.6849,8.6040,11.8518,62.2839,62.0789,62.7336,61.7251,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_11S-6_FR,2016-06-20 21:08:05,1,2,TRACE1,506.513,153.000,-22.147,-,16.9203,16.3458,16.4439,17.0370,,29.4352,30.4139,30.3409,29.9907,,30.5270,31.5405,31.4489,31.0727,,31.7837,32.6116,32.5493,32.2753,,,58.1088,56.6869,58.7934,,,57.0163,55.5661,57.6888,,,55.8391,54.4757,56.5762,,0.4335,0.4225,0.4555,0.3729,,0.5385,0.5243,0.5633,0.4702,,3.3685,3.3068,3.7978,2.9976,,1.6463,1.6006,1.8617,1.4940,,1.7223,1.7062,1.9362,1.5036,,3.0765,3.0702,3.2670,2.8209,,0.6831,0.7199,0.6917,0.7097,0.7210,0.8565,0.8939,0.8736,0.8955,0.9026,5.8074,5.8644,5.6390,5.5498,6.0432,2.8511,2.8049,2.7758,2.7311,3.0158,2.9563,3.0596,2.8633,2.8187,3.0274,5.4161,5.3971,5.4452,5.3620,5.3607,30.6095,31.5128,31.4451,31.1330,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_11S-6_FR,2016-06-20 21:08:26,1,2,TRACE2,506.427,149.854,-22.147,-,16.4351,16.7136,16.7218,16.4826,,36.1357,35.1331,34.6962,34.2372,,37.2485,36.2121,35.7700,35.3362,,38.4104,37.3951,36.9340,36.4234,,,63.7616,65.5018,66.4768,,,62.6528,64.4408,65.3579,,,61.4565,63.2637,64.2188,,0.3784,0.3707,0.3954,0.3969,,0.4719,0.4569,0.4832,0.4886,,3.9651,3.1247,3.4511,3.2248,,2.0368,1.5038,1.4988,1.6502,,1.9283,1.6209,1.9523,1.5745,,3.0629,2.7283,2.8123,2.8417,,0.6606,0.6496,0.6853,0.6346,0.6237,0.8323,0.8081,0.8576,0.8020,0.7958,6.8165,5.4876,6.7671,6.3442,5.5728,3.3554,2.6205,3.2692,2.8533,2.7335,3.4610,2.8671,3.4979,3.4909,2.8393,5.4440,5.0969,5.6645,5.6441,5.1593,37.2731,36.2641,35.8151,35.3303,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_11S-6_FR,2016-06-20 21:08:47,1,2,TRACE3,512.477,150.285,-22.147,-,16.7594,16.9031,16.5398,16.5891,,36.0421,35.6491,34.7955,35.3233,,37.1816,36.7636,35.9412,36.4672,,38.4788,38.1499,37.2368,37.6550,,,64.7117,65.8021,64.1906,,,63.5772,64.6610,63.0254,,,62.2311,63.3001,61.7847,,0.3458,0.3528,0.4040,0.3962,,0.4277,0.4441,0.5003,0.4898,,2.9254,3.0738,3.0440,3.2350,,1.4287,1.5767,1.4918,1.4703,,1.4966,1.4970,1.5523,1.7647,,2.6633,2.8420,2.9436,3.0112,,0.5435,0.5808,0.6660,0.6741,0.7109,0.6843,0.7376,0.8215,0.8460,0.8915,4.6922,4.8808,5.4685,5.5541,5.7527,2.3653,2.4048,2.7106,2.7584,2.8760,2.3269,2.4760,2.7579,2.7957,2.8767,4.4454,4.6059,5.0844,5.2222,5.4620,37.2605,36.8995,36.0161,36.4892,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_11S-6_FR,2016-06-20 21:09:09,1,2,TRACE4,516.134,150.510,-22.145,-,16.4807,17.0407,16.9696,16.5304,,34.9268,34.0312,34.0243,33.5780,,36.0774,35.1347,35.1676,34.7254,,37.3373,36.5513,36.4878,35.9706,,,64.1750,66.1911,67.0452,,,63.0694,65.0636,65.8712,,,61.7898,63.6775,64.5068,,0.3433,0.4078,0.3723,0.3542,,0.4298,0.5025,0.4604,0.4496,,3.1528,3.2804,3.2803,3.5455,,1.5092,1.6108,1.5729,1.6121,,1.6436,1.6696,1.7074,1.9333,,2.7326,3.0526,2.8774,3.1205,,0.5566,0.6801,0.7343,0.6789,0.6902,0.7167,0.8756,0.9370,0.8511,0.8832,6.4649,6.0780,6.0453,6.5399,6.9950,3.1648,2.5258,2.7526,2.6817,3.3669,3.3001,3.5522,3.2927,3.8582,3.6281,5.3665,5.7134,5.8526,5.7805,5.9672,36.1320,35.2913,35.2561,34.7743,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_11S-6_FR,2016-06-20 21:09:30,1,2,TRACE5,506.486,140.165,-22.133,-,15.9735,16.6012,16.4250,16.0434,,47.0747,46.2094,46.4912,45.6363,,48.4056,47.5010,47.7492,46.9733,,49.8070,49.0954,49.2292,48.4289,,,79.2348,79.5111,78.9581,,,77.9198,78.2328,77.7016,,,76.3850,76.6999,76.2902,,0.5401,0.5042,0.5121,0.5284,,0.6778,0.6306,0.6306,0.6468,,5.0762,4.8688,4.4928,4.1275,,2.3359,2.5080,2.2735,2.1371,,2.7403,2.3608,2.2193,1.9904,,4.2316,4.0139,4.0240,3.7323,,1.1182,0.7547,0.6874,0.7250,0.6852,1.4473,0.9384,0.8598,0.9063,0.8552,10.3144,6.7178,7.1438,7.3369,6.2973,6.1103,3.0222,3.1186,3.1688,2.7538,4.2040,3.6956,4.0252,4.1681,3.5435,8.4254,5.8460,5.8320,6.1007,5.4309,48.4409,47.6524,47.8602,47.0326,,
Oberreiner,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_11S-6_FR,2016-06-20 21:09:51,1,2,TRACE6,506.852,140.293,-22.133,-,15.9230,16.7921,17.0536,16.6847,,46.3348,47.2347,46.2441,46.5349,,47.7706,48.6497,47.6115,47.9475,,49.1282,50.3930,49.3852,49.5733,,,76.7670,79.0765,79.6626,,,75.3346,77.6774,78.2907,,,73.7191,75.8846,76.6039,,0.5266,0.5193,0.5143,0.6010,,0.6517,0.6468,0.6363,0.7228,,4.9077,4.3264,4.0865,4.8670,,2.5147,2.2199,1.9422,2.5023,,2.3930,2.1065,2.1443,2.3647,,4.1178,3.8971,3.7365,4.2228,,2.1298,0.6970,0.8192,0.7504,0.7856,2.6501,0.8638,1.0042,0.9358,0.9761,14.0130,6.0034,7.0809,6.0465,7.1893,8.2183,3.0174,3.6970,3.0343,3.7176,5.7947,2.9859,3.3839,3.0122,3.4718,11.3004,5.5319,6.0872,5.7547,6.0421,47.7315,48.8138,47.8147,48.0541,,
