Operator,Recipe Name,Product,Process,Layer,Side,Lot,MeasTime,Obj,Unit,Meas Type,X Pos,Y Pos,Z Pos,Status,T1_Thk(um),T2_Thk(um),T3_Thk(um),T4_Thk(um),T5_Thk(um),T1_TW(um),T2_TW(um),T3_TW(um),T4_TW(um),T5_TW(um),T1_MW(um),T2_MW(um),T3_MW(um),T4_MW(um),T5_MW(um),T1_BW(um),T2_BW(um),T3_BW(um),T4_BW(um),T5_BW(um),S1_TW(um),S2_TW(um),S3_TW(um),S4_TW(um),S5_TW(um),S1_MW(um),S2_MW(um),S3_MW(um),S4_MW(um),S5_MW(um),S1_BW(um),S2_BW(um),S3_BW(um),S4_BW(um),S5_BW(um),T1_Ra(um),T2_Ra(um),T3_Ra(um),T4_Ra(um),T5_Ra(um),T1_Rq(um),T2_Rq(um),T3_Rq(um),T4_Rq(um),T5_Rq(um),T1_Rt(um),T2_Rt(um),T3_Rt(um),T4_Rt(um),T5_Rt(um),T1_Rp(um),T2_Rp(um),T3_Rp(um),T4_Rp(um),T5_Rp(um),T1_Rv(um),T2_Rv(um),T3_Rv(um),T4_Rv(um),T5_Rv(um),T1_Rz(um),T2_Rz(um),T3_Rz(um),T4_Rz(um),T5_Rz(um),S1_Ra(um),S2_Ra(um),S3_Ra(um),S4_Ra(um),S5_Ra(um),S1_Rq(um),S2_Rq(um),S3_Rq(um),S4_Rq(um),S5_Rq(um),S1_Rt(um),S2_Rt(um),S3_Rt(um),S4_Rt(um),S5_Rt(um),S1_Rp(um),S2_Rp(um),S3_Rp(um),S4_Rp(um),S5_Rp(um),S1_Rv(um),S2_Rv(um),S3_Rv(um),S4_Rv(um),S5_Rv(um),S1_Rz(um),S2_Rz(um),S3_Rz(um),S4_Rz(um),S5_Rz(um),T1_MW_Core(um),T2_MW_Core(um),T3_MW_Core(um),T4_MW_Core(um),T5_MW_Core(um),
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_3A-1_FR,2016-06-18 02:19:22,1,1,TRACE11,370.955,272.110,-22.153,-,16.3587,17.0657,17.2402,16.7498,,37.3936,37.5557,37.8476,37.1843,,38.6487,38.7911,39.0555,38.4189,,40.0372,40.5171,40.6330,39.8273,,,61.0134,62.5867,63.7416,,,59.7576,61.3622,62.4762,,,58.2332,59.7367,60.9389,,0.3989,0.3742,0.4203,0.4574,,0.4973,0.4650,0.5205,0.5691,,3.3975,3.4419,3.5409,3.9375,,1.7076,1.7551,1.6709,1.9292,,1.6899,1.6867,1.8700,2.0083,,3.0458,2.9019,3.1375,3.4819,,0.6791,0.6307,0.7219,0.6914,0.6443,0.8698,0.7922,0.9141,0.8633,0.8152,6.3396,5.6577,6.1535,5.7457,5.5632,3.1684,2.6795,2.8639,2.7354,2.6273,3.1712,2.9782,3.2896,3.0102,2.9360,5.8273,5.1626,5.6926,5.2830,5.1748,38.7154,39.0364,39.2403,38.5058,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_3A-1_FR,2016-06-18 02:19:43,1,1,TRACE12,370.953,272.072,-22.152,-,15.8684,16.5680,16.7526,16.2400,15.6123,37.5355,37.5943,37.9392,37.4642,,38.7417,38.8177,39.1264,38.6357,,40.0135,40.2966,40.4973,39.9385,,,61.1132,62.3600,63.6197,62.0557,,59.8394,61.1799,62.4430,61.0833,,58.4159,59.7667,61.0784,59.8579,0.3953,0.3705,0.4453,0.4831,1.2787,0.4962,0.4614,0.5528,0.5957,1.7128,3.4233,3.1030,3.6871,3.8662,11.5808,1.6870,1.4562,1.6402,1.8541,4.5486,1.7363,1.6467,2.0469,2.0121,7.0323,3.0980,2.8372,3.2473,3.4879,9.9357,0.5753,0.6456,0.7190,0.6712,0.6181,0.7348,0.8074,0.9145,0.8457,0.7893,5.3306,5.4064,5.9755,5.6189,5.4198,2.6256,2.5979,2.7584,2.6946,2.6783,2.7050,2.8085,3.2171,2.9243,2.7416,5.0226,5.0236,5.5213,5.2632,5.0823,38.7745,38.9455,39.2183,38.7014,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_3A-1_FR,2016-06-18 02:20:04,1,1,TRACE13,376.486,261.772,-22.132,-,16.4826,16.3961,16.1152,16.7245,,50.9231,49.6991,52.1026,51.2056,,52.2126,50.9921,53.4270,52.4939,,53.7096,52.6096,54.8708,54.1669,,,76.1419,75.2444,72.5329,,,74.8523,73.9326,71.2352,,,73.2415,72.4600,69.6967,,0.3913,0.4097,0.4569,0.5088,,0.4900,0.5111,0.5744,0.6310,,4.0106,3.7379,4.2650,4.3236,,2.3306,2.0009,2.2969,2.3176,,1.6799,1.7370,1.9682,2.0060,,3.3105,3.3679,3.8984,3.9596,,1.6314,0.6890,0.6782,0.6986,0.6504,2.0619,0.8587,0.8456,0.8674,0.8166,14.5417,5.8567,6.7193,6.3570,6.5212,7.5562,2.7622,3.2222,2.6436,3.1661,6.9855,3.0945,3.4971,3.7134,3.3550,10.3214,5.5590,5.5980,5.7157,5.4043,52.3164,51.1543,53.4867,52.6863,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_3A-1_FR,2016-06-18 02:20:26,1,1,TRACE14,377.868,258.966,-22.145,-,16.7306,16.7239,16.3747,16.8503,,63.9200,65.0156,63.9338,62.4218,,65.5001,66.6100,65.6465,64.0107,,67.3083,68.5281,67.7152,66.1886,,,85.7439,84.3508,87.3065,,,84.2112,82.6925,85.6078,,,82.4318,80.6581,83.4289,,0.4459,0.5350,0.5833,0.5872,,0.5522,0.6553,0.7067,0.7042,,3.8648,4.6781,4.5879,4.3314,,1.7664,2.5763,2.0606,1.9781,,2.0984,2.1017,2.5273,2.3533,,3.4144,3.7990,3.9967,3.9894,,0.7595,0.5591,0.6931,0.8014,1.0625,0.9588,0.7168,0.8771,1.0930,1.4567,7.7166,5.0011,7.4480,9.3033,11.6519,3.7470,2.4979,3.5653,5.2966,5.9031,3.9696,2.5032,3.8827,4.0068,5.7488,6.6591,4.8351,5.9691,8.4828,10.5330,65.6142,66.7719,65.8245,64.3052,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_3A-1_FR,2016-06-18 02:20:47,1,1,TRACE15,374.583,259.268,-22.147,-,16.6939,15.8901,16.7180,16.6150,,62.8576,62.7969,62.8062,63.0879,,64.5477,64.5949,64.5121,64.9860,,66.6566,66.5059,66.7325,67.5247,,,87.2792,86.7198,87.9003,,,85.5385,84.9581,86.1567,,,83.6774,82.8575,83.8593,,0.4032,0.4196,0.3738,0.4074,,0.5044,0.5161,0.4653,0.5073,,3.2070,3.3898,2.9640,3.6160,,1.4146,1.6457,1.4230,1.6632,,1.7924,1.7442,1.5411,1.9528,,3.0040,3.0763,2.7936,3.1014,,0.6745,0.5286,0.5324,0.6270,0.7695,0.8760,0.6759,0.6846,0.8399,1.0641,6.8953,4.6160,5.2172,6.1302,8.3626,3.4831,2.4007,2.5764,3.0413,4.8491,3.4122,2.2153,2.6409,3.0888,3.5135,6.4976,4.4938,4.8398,5.8693,7.5248,64.7571,64.6514,64.7694,65.3064,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_3A-1_FR,2016-06-18 02:21:09,1,1,TRACE16,370.935,258.750,-22.152,-,15.9630,16.4023,16.9564,16.2724,,62.6772,62.2973,62.4730,62.7960,,64.3653,63.9865,64.0653,64.5334,,66.1453,65.9750,66.3838,66.5982,,,87.4225,87.9839,88.5169,,,85.7137,86.3788,86.8623,,,83.8618,84.3259,84.6770,,0.4308,0.4069,0.3730,0.4078,,0.5300,0.5024,0.4604,0.5059,,3.1990,3.5397,3.1514,3.7588,,1.5662,1.7681,1.5513,1.9861,,1.6328,1.7716,1.6001,1.7728,,2.9981,3.0470,2.7772,3.1667,,0.8421,0.5751,0.5746,0.6322,0.9412,1.0815,0.7342,0.7414,0.8250,1.2457,7.5505,5.6775,6.5828,6.8638,10.0750,3.9101,2.7822,3.2037,3.6006,5.7144,3.6404,2.8953,3.3791,3.2632,4.3605,6.9577,5.0809,6.0633,6.1731,8.9481,64.4112,64.1361,64.4284,64.6971,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_3A-1_FR,2016-06-18 02:21:41,1,2,TRACE1,529.476,167.245,-22.136,-,16.7698,16.4789,16.1661,16.9514,,32.7580,32.3454,32.5994,33.1134,,33.8889,33.5063,33.7702,34.2530,,35.2740,34.8945,35.1461,35.9706,,,55.8631,54.1742,54.0839,,,54.7169,53.0071,52.9251,,,53.3797,51.6418,51.4190,15.4431,0.4480,0.4433,0.4120,0.4105,,0.5584,0.5424,0.5064,0.5168,,3.4309,3.4518,3.3274,3.3406,,1.7346,1.7778,1.7268,1.7008,,1.6963,1.6740,1.6006,1.6398,,3.3181,3.1560,2.9532,3.1104,,0.6916,0.6427,0.7005,0.6553,0.7311,0.8700,0.8059,0.8804,0.8298,0.9351,5.5257,5.3571,5.6252,5.9202,6.3396,2.7007,2.5527,2.7655,2.8871,3.1143,2.8250,2.8044,2.8598,3.0331,3.2254,5.3318,5.0509,5.3411,5.1516,5.7684,34.0160,33.6199,33.8728,34.5420,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_3A-1_FR,2016-06-18 02:22:03,1,2,TRACE2,529.377,164.099,-22.135,-,16.4516,16.8305,16.8427,16.3774,,36.7238,37.5434,37.0698,37.5177,,37.8998,38.6409,38.2332,38.6441,,39.1473,39.9195,39.5611,39.9315,,,63.6254,63.6617,61.5938,,,62.4675,62.5433,60.4289,,,61.1448,61.2689,59.0912,,0.4162,0.3633,0.4060,0.3883,,0.5188,0.4491,0.4930,0.4713,,3.7877,2.9351,3.2039,2.9754,,1.7079,1.4554,1.5681,1.4456,,2.0798,1.4797,1.6358,1.5298,,3.2005,2.7298,2.8622,2.7477,,0.5904,0.6100,0.7794,0.7551,0.8414,0.7418,0.7704,0.9836,0.9487,1.0565,4.8481,5.2177,6.2886,6.2024,7.2561,2.3755,2.5578,3.0994,3.0325,3.4546,2.4726,2.6600,3.1892,3.1700,3.8015,4.5895,4.8967,5.8845,5.8811,6.2964,37.9355,38.7314,38.3155,38.7246,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_3A-1_FR,2016-06-18 02:22:24,1,2,TRACE3,535.429,164.506,-22.135,-,16.9064,16.2883,15.9064,16.5371,16.9849,36.5996,36.6844,35.6600,35.2193,,37.7303,37.8043,36.8796,36.3179,,39.0699,38.9785,38.1446,37.5401,,,63.6750,63.5235,65.6718,62.9239,,62.5322,62.4004,64.4614,62.1211,,61.2645,61.2220,63.1843,60.9469,0.4119,0.4061,0.4135,0.3967,,0.5169,0.5066,0.5175,0.4981,,3.4310,3.6264,3.3351,3.2831,,1.7432,1.8420,1.6983,1.6487,,1.6878,1.7844,1.6368,1.6344,,3.1806,3.4424,3.0960,3.0503,,0.6948,0.6575,0.6373,0.6630,0.6882,0.8897,0.8208,0.8000,0.8310,0.8493,5.9822,5.2560,5.1045,5.3190,5.2694,2.9878,2.6060,2.5239,2.6654,2.5962,2.9944,2.6499,2.5806,2.6536,2.6732,5.8642,5.0103,5.0227,5.1850,5.0851,37.8347,37.8315,36.9023,36.3797,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_3A-1_FR,2016-06-18 02:22:46,1,2,TRACE4,539.086,164.717,-22.135,-,16.5371,16.4836,16.0164,16.2396,16.9516,36.7708,36.0934,34.6604,35.8693,,37.9259,37.2236,35.8393,37.0063,,39.1910,38.4496,37.0313,38.2472,5.2839,,64.2249,63.2115,65.8617,65.3150,,63.0969,62.0580,64.7071,64.1983,,61.8076,60.8582,63.5154,62.9142,0.3846,0.3887,0.4016,0.3543,0.3676,0.4792,0.4808,0.4980,0.4395,0.4528,3.2437,3.3214,3.1776,2.7724,2.8902,1.5547,1.7811,1.5796,1.3445,1.3777,1.6891,1.5403,1.5980,1.4280,1.5125,2.9842,2.9279,2.9572,2.6484,2.5417,0.6679,0.5992,0.6599,0.6516,0.6490,0.8429,0.7559,0.8296,0.8172,0.8134,5.5391,5.1054,5.1967,5.2734,5.2952,2.8308,2.3997,2.5734,2.6133,2.6074,2.7083,2.7057,2.6232,2.6601,2.6877,5.3454,4.8679,5.0937,5.0174,5.0559,37.9809,37.2715,35.8458,37.0583,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_3A-1_FR,2016-06-18 02:23:07,1,2,TRACE5,529.398,154.410,-22.129,-,16.0080,16.5510,16.5093,16.2049,,48.3624,47.6028,47.7902,48.0098,,49.7026,48.8367,49.0566,49.3108,,51.1933,50.3143,50.6154,50.8378,,,77.8342,77.3303,77.8506,,,76.5593,76.0959,76.5682,,,75.0726,74.5990,75.0658,,0.4996,0.4030,0.4452,0.4396,,0.6162,0.5043,0.5520,0.5496,,3.6797,3.2332,3.5612,4.0395,,1.8099,1.6061,1.7754,1.9906,,1.8698,1.6271,1.7857,2.0489,,3.5921,3.1364,3.2991,3.5539,,0.5817,0.6131,0.6341,0.6611,0.7448,0.7532,0.7656,0.7940,0.8328,0.9609,5.6975,4.7851,5.5758,5.6064,7.0068,2.8698,2.3698,2.7321,2.7340,3.4515,2.8277,2.4153,2.8438,2.8724,3.5553,5.3326,4.6973,5.0906,5.2969,6.0588,49.7779,48.9586,49.2028,49.4238,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_3A-1_FR,2016-06-18 02:23:28,1,2,TRACE6,529.765,154.537,-22.127,-,15.9127,16.4465,16.5016,16.0032,,47.9438,48.1903,47.6523,47.7779,,49.2342,49.4654,48.9077,49.0609,,50.6631,51.0190,50.4767,50.5827,,,77.8966,77.7775,77.6019,,,76.6255,76.5324,76.3432,,,75.1365,74.9862,74.7700,,0.4592,0.4585,0.4585,0.4479,,0.5739,0.5691,0.5725,0.5577,,4.0965,4.2049,3.9742,4.1302,,2.1891,2.3993,1.9537,2.1846,,1.9074,1.8056,2.0205,1.9456,,3.7139,3.8334,3.7682,3.7075,,0.6671,0.6624,0.6994,0.7163,0.6491,0.8683,0.8380,0.8661,0.8950,0.8267,8.2920,7.2324,6.4367,7.0465,7.0764,4.1724,3.6006,3.2085,3.5897,3.4224,4.1196,3.6318,3.2282,3.4568,3.6540,6.5491,6.1687,5.6978,5.9638,5.5638,49.3034,49.6047,49.0645,49.1803,,
