Operator,Recipe Name,Product,Process,Layer,Side,Lot,MeasTime,Obj,Unit,Meas Type,X Pos,Y Pos,Z Pos,Status,T1_Thk(um),T2_Thk(um),T3_Thk(um),T4_Thk(um),T5_Thk(um),T1_TW(um),T2_TW(um),T3_TW(um),T4_TW(um),T5_TW(um),T1_MW(um),T2_MW(um),T3_MW(um),T4_MW(um),T5_MW(um),T1_BW(um),T2_BW(um),T3_BW(um),T4_BW(um),T5_BW(um),S1_TW(um),S2_TW(um),S3_TW(um),S4_TW(um),S5_TW(um),S1_MW(um),S2_MW(um),S3_MW(um),S4_MW(um),S5_MW(um),S1_BW(um),S2_BW(um),S3_BW(um),S4_BW(um),S5_BW(um),T1_Ra(um),T2_Ra(um),T3_Ra(um),T4_Ra(um),T5_Ra(um),T1_Rq(um),T2_Rq(um),T3_Rq(um),T4_Rq(um),T5_Rq(um),T1_Rt(um),T2_Rt(um),T3_Rt(um),T4_Rt(um),T5_Rt(um),T1_Rp(um),T2_Rp(um),T3_Rp(um),T4_Rp(um),T5_Rp(um),T1_Rv(um),T2_Rv(um),T3_Rv(um),T4_Rv(um),T5_Rv(um),T1_Rz(um),T2_Rz(um),T3_Rz(um),T4_Rz(um),T5_Rz(um),S1_Ra(um),S2_Ra(um),S3_Ra(um),S4_Ra(um),S5_Ra(um),S1_Rq(um),S2_Rq(um),S3_Rq(um),S4_Rq(um),S5_Rq(um),S1_Rt(um),S2_Rt(um),S3_Rt(um),S4_Rt(um),S5_Rt(um),S1_Rp(um),S2_Rp(um),S3_Rp(um),S4_Rp(um),S5_Rp(um),S1_Rv(um),S2_Rv(um),S3_Rv(um),S4_Rv(um),S5_Rv(um),S1_Rz(um),S2_Rz(um),S3_Rz(um),S4_Rz(um),S5_Rz(um),T1_MW_Core(um),T2_MW_Core(um),T3_MW_Core(um),T4_MW_Core(um),T5_MW_Core(um),
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_1A-6_FR,2016-06-18 01:43:58,1,1,TRACE11,348.288,257.169,-22.160,-,17.1251,16.7853,16.3540,17.0893,,38.2354,38.2715,37.9164,37.9789,,39.4171,39.5086,39.1804,39.1928,,41.2161,41.1646,40.7640,40.8473,,,62.1004,62.7443,61.6567,,,60.9013,61.4732,60.4085,,,59.2436,59.8557,58.8745,,0.5024,0.4368,0.4990,0.4696,,0.6188,0.5514,0.6176,0.5813,,3.7230,4.0844,4.2335,4.1310,,1.8767,2.1902,1.9427,2.1863,,1.8463,1.8942,2.2908,1.9448,,3.5472,3.4372,3.7805,3.5979,,0.6787,0.6647,0.6936,0.6603,0.7018,0.8661,0.8248,0.8674,0.8420,0.8652,5.4803,5.4379,6.2957,6.6732,6.9023,2.3821,2.8085,2.8820,2.7011,3.0403,3.0982,2.6294,3.4137,3.9721,3.8619,5.1783,5.0497,5.7046,5.8421,5.5175,39.7257,39.7180,39.3402,39.4131,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_1A-6_FR,2016-06-18 01:44:20,1,1,TRACE12,348.287,257.131,-22.162,-,16.7154,16.3185,15.8794,16.6467,,38.3160,38.2054,37.9295,37.9767,,39.4928,39.4276,39.1529,39.1637,,41.1431,40.9040,40.5439,40.6842,,,62.0642,62.7531,61.6464,,,60.8609,61.5418,60.4110,,,59.3406,60.1166,59.0266,53.8726,0.4972,0.3845,0.4711,0.4520,,0.6106,0.4793,0.5817,0.5572,,3.9400,3.7688,4.1547,4.0871,,1.9133,1.9381,1.9706,2.0501,,2.0267,1.8306,2.1841,2.0369,,3.5152,3.2624,3.6089,3.5354,,0.6731,0.6865,0.6738,0.6672,0.6488,0.8349,0.8543,0.8431,0.8460,0.8156,6.3376,5.8314,7.0587,6.9074,7.0619,3.0640,2.7312,3.2371,3.0186,2.6067,3.2737,3.1001,3.8217,3.8889,4.4552,5.3705,5.2291,5.7990,5.9044,5.6401,39.7295,39.5547,39.2367,39.3305,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_1A-6_FR,2016-06-18 01:44:41,1,1,TRACE13,353.866,246.856,-22.156,-,15.9092,16.8247,17.0655,16.6086,,48.5612,48.5638,48.7490,48.5507,,49.9370,49.8416,50.0587,49.8821,,51.4051,51.4959,51.9461,51.4808,,,75.8108,77.2262,78.1354,,,74.4784,75.9408,76.8291,,,72.9113,74.1460,75.1084,,0.4784,0.4650,0.4091,0.4992,,0.5936,0.5795,0.5097,0.6225,,4.1366,4.1565,3.7711,4.1860,,2.2420,2.1767,2.0582,2.1682,,1.8946,1.9798,1.7129,2.0178,,3.7402,3.7097,3.3407,3.8693,,0.9353,0.6633,0.7183,0.6881,0.6588,1.2054,0.8351,0.8993,0.8656,0.8429,8.3459,5.7623,6.6252,6.8954,6.3863,4.3401,2.7124,3.1274,3.1711,3.5191,4.0058,3.0499,3.4979,3.7244,2.8672,7.6668,5.3499,6.0118,6.1610,5.4111,49.9832,50.0298,50.3476,50.0158,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_1A-6_FR,2016-06-18 01:45:02,1,1,TRACE14,355.260,244.057,-22.162,-,16.1637,16.6373,17.0915,16.4667,,60.2957,61.4043,61.7710,61.8246,,61.9360,62.9620,63.3481,63.4610,,63.6278,64.7248,65.6465,65.3620,,,88.8377,89.2605,86.7771,,,87.2588,87.6638,85.2209,,,85.5742,85.7030,83.0821,,0.5018,0.4293,0.4424,0.4655,,0.6150,0.5285,0.5526,0.5700,,4.1249,3.2790,3.5696,3.6582,,2.0188,1.5692,1.6951,1.8210,,2.1061,1.7098,1.8744,1.8372,,3.5734,3.1562,3.2818,3.3305,,0.6468,0.5516,0.5672,0.8586,1.0652,0.8209,0.6933,0.7292,1.1437,1.4404,5.5340,4.5923,5.2770,9.8151,10.7630,2.8152,2.3132,2.6088,5.4242,6.0075,2.7188,2.2791,2.6682,4.3909,4.7555,5.3150,4.4295,5.1277,8.5970,9.9785,61.9617,63.0646,63.7087,63.5933,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_1A-6_FR,2016-06-18 01:45:24,1,1,TRACE15,351.974,244.345,-22.162,-,16.2573,17.0460,16.6852,16.0215,,61.4445,62.8970,62.6482,62.4576,,63.1085,64.5157,64.3342,64.2986,,64.8161,66.7540,66.3155,66.4372,,,89.2369,86.1713,88.4027,,,87.6144,84.5272,86.6733,,,85.7622,82.2587,84.6603,,0.4627,0.4252,0.4393,0.5120,,0.5737,0.5261,0.5455,0.6267,,3.5071,3.2673,3.3372,3.8856,,1.7327,1.6221,1.6565,1.8503,,1.7744,1.6452,1.6808,2.0352,,3.2839,3.1473,3.2004,3.6091,,0.6375,0.5639,0.7058,0.6601,1.1727,0.8175,0.7205,0.9420,0.8644,1.5697,5.7919,5.1812,8.1211,6.7870,12.2660,2.9529,2.5922,4.4111,3.4942,7.4251,2.8390,2.5891,3.7100,3.2928,4.8409,5.5056,4.8941,7.5554,6.0991,10.4835,63.1303,64.8255,64.4818,64.4474,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_1A-6_FR,2016-06-18 01:45:45,1,1,TRACE16,348.328,243.810,-22.157,-,16.8144,16.9716,16.1829,16.5271,,63.5487,63.1641,63.0695,62.8259,,65.3899,64.7906,64.8760,64.5384,,67.5660,66.7264,66.9080,66.8015,,,85.7346,88.6651,86.3383,,,84.0387,86.9519,84.5363,,,81.9900,84.9248,82.6536,,0.4696,0.4291,0.4271,0.4068,,0.5803,0.5260,0.5282,0.5060,,3.6046,3.5029,3.3378,3.2911,,1.7677,1.5723,1.5527,1.6009,,1.8369,1.9306,1.7851,1.6902,,3.3028,3.1666,3.0989,3.0769,,0.7126,0.6079,0.6066,0.6884,0.8871,0.9223,0.7726,0.7688,0.8868,1.2100,7.1432,5.0262,5.2352,6.9739,10.2617,3.5596,2.5119,2.6258,3.6478,5.6956,3.5836,2.5143,2.6094,3.3261,4.5661,6.4961,4.9122,5.1871,6.3409,8.9169,65.5574,64.9452,64.9887,64.8137,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_1A-6_FR,2016-06-18 01:46:17,1,2,TRACE1,507.284,153.014,-22.140,-,16.2904,16.5401,16.6458,16.3130,,30.8756,31.6073,31.6022,31.6686,,32.0233,32.7550,32.7159,32.7900,,33.3654,34.1524,34.0784,34.1817,,,56.4393,55.2718,57.3288,,,55.2743,54.1557,56.1999,,,53.8802,52.7712,54.8492,,0.4081,0.4412,0.4506,0.3969,,0.5094,0.5493,0.5501,0.4908,,3.3511,3.4705,3.7000,3.3584,,1.7384,1.7602,1.9695,1.7625,,1.6127,1.7103,1.7305,1.5960,,3.0398,3.1813,3.1154,2.9272,,0.6074,0.6543,0.6832,0.7106,0.8294,0.7653,0.8316,0.8647,0.8989,1.0489,5.7811,6.1951,5.7025,6.0893,6.8692,2.7928,3.1142,2.6023,3.0266,3.0088,2.9883,3.0809,3.1002,3.0626,3.8604,4.9447,5.4718,5.2164,5.7299,6.3369,32.1205,32.8799,32.8403,32.9252,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_1A-6_FR,2016-06-18 01:46:39,1,2,TRACE2,507.199,149.868,-22.140,-,16.5208,16.3830,16.7803,16.9739,,37.5145,36.7058,35.8984,36.0926,,38.6259,37.8610,37.0137,37.2022,,39.9144,39.1717,38.3335,38.5182,,,62.2125,64.0364,65.3196,,,61.0683,62.8826,64.2204,,,59.8115,61.5640,62.8739,,0.4222,0.3784,0.3941,0.3575,,0.5241,0.4712,0.4910,0.4449,,3.6035,3.3033,3.3806,2.9918,,1.8804,1.7393,1.8249,1.5730,,1.7231,1.5640,1.5556,1.4188,,3.2082,2.8532,2.9705,2.7009,,0.6542,0.6926,0.6539,0.6885,0.8569,0.8146,0.8658,0.8286,0.8674,1.0852,5.2937,5.8836,5.4816,6.0756,7.5656,2.5950,2.9532,2.6768,2.8659,3.5397,2.6986,2.9305,2.8048,3.2097,4.0259,4.8876,5.3767,5.2002,5.6798,6.4248,38.7144,37.9387,37.1159,37.3054,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_1A-6_FR,2016-06-18 01:47:00,1,2,TRACE3,513.248,150.302,-22.143,-,16.7372,16.0455,16.2892,16.5391,,39.9209,36.8670,35.8921,36.2874,,41.0033,38.0145,37.0109,37.3613,,42.2467,39.2415,38.1873,38.5691,,,63.0924,64.6915,63.1363,,,61.9747,63.5383,62.0468,,,60.7417,62.3370,60.8586,,0.3977,0.3914,0.4166,0.3971,,0.4916,0.4814,0.5155,0.4944,,3.3083,3.3437,3.8155,3.2672,,1.5131,1.7191,1.7175,1.5009,,1.7951,1.6245,2.0980,1.7662,,3.0143,2.9670,3.1814,3.0263,,0.7000,0.6598,0.6052,0.6024,0.6745,0.8785,0.8241,0.7678,0.7582,0.8492,6.3848,6.3643,5.9101,5.5316,5.5759,3.2093,2.7102,2.5713,2.6290,2.6059,3.1755,3.6541,3.3388,2.9026,2.9700,5.5473,5.5722,5.2211,5.0792,5.1471,41.0838,38.0543,37.0397,37.4283,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_1A-6_FR,2016-06-18 01:47:22,1,2,TRACE4,516.904,150.529,-22.139,-,16.7522,16.1856,16.1698,16.7383,,37.3080,36.5767,36.5747,36.2278,,38.4139,37.7561,37.7459,37.3592,,39.5978,38.9724,38.9578,38.6385,,,61.7132,63.8212,64.0349,,,60.5415,62.6353,62.8900,,,59.3172,61.4511,61.6728,47.4763,0.4274,0.4239,0.4102,0.3959,,0.5256,0.5216,0.5062,0.4908,,3.2551,3.4670,3.1709,3.2953,,1.5948,1.8283,1.5755,1.5607,,1.6602,1.6387,1.5954,1.7346,,3.0913,3.1486,3.0194,3.0191,,0.6429,0.6387,0.6448,0.6521,0.6718,0.8045,0.7996,0.8135,0.8239,0.8422,5.4246,5.4628,5.2196,5.3891,5.5012,2.6962,2.6397,2.5549,2.5321,2.6971,2.7284,2.8231,2.6647,2.8571,2.8041,4.8812,5.0835,5.0150,5.2176,5.2429,38.4529,37.7746,37.7662,37.4331,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_1A-6_FR,2016-06-18 01:47:43,1,2,TRACE5,507.263,140.179,-22.132,-,16.4940,16.1376,16.5684,16.4986,,48.7599,47.5185,47.2608,47.0608,,49.9849,48.7695,48.5058,48.2853,,51.4938,50.2014,50.1181,49.8668,,,77.8028,78.5792,77.2847,,,76.5568,77.3265,76.0834,,,75.1290,75.7950,74.4897,,0.4893,0.4151,0.4249,0.4338,,0.6084,0.5214,0.5344,0.5432,,4.1393,3.5620,3.3654,3.5143,,2.2213,1.8577,1.6888,1.7293,,1.9180,1.7043,1.6766,1.7850,,3.8039,3.3425,3.2882,3.3049,,0.8268,0.6083,0.6738,0.6897,0.7657,1.0599,0.7621,0.8435,0.8610,0.9474,7.2333,6.0175,5.9932,5.5365,6.0180,3.6981,2.7847,2.9761,2.7168,2.9939,3.5352,3.2328,3.0171,2.8197,3.0241,6.5448,5.1574,5.4222,5.2574,5.4230,50.1268,48.8599,48.6895,48.4638,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_1A-6_FR,2016-06-18 01:48:05,1,2,TRACE6,507.629,140.308,-22.132,-,16.9286,16.6002,16.3239,16.9320,,48.3829,48.4168,47.4095,47.3112,,49.6475,49.7070,48.7507,48.5943,,51.3096,51.2735,50.3638,50.2991,,,75.6372,77.9161,78.7711,,,74.3750,76.5981,77.4640,,,72.8269,75.0349,75.8635,,0.4723,0.4820,0.5043,0.4268,,0.5849,0.5952,0.6288,0.5334,,4.3075,3.9701,4.2973,3.5515,,2.0896,1.9508,2.0472,1.7545,,2.2179,2.0193,2.2501,1.7969,,3.7343,3.6809,3.9748,3.4037,,1.3000,0.6668,0.6725,0.7041,0.7370,1.6641,0.8322,0.8495,0.8689,0.9249,11.5475,5.5991,6.0672,5.7688,5.8383,6.8029,2.6921,2.8009,2.7451,2.8391,4.7446,2.9069,3.2663,3.0238,2.9992,8.7497,5.1638,5.6813,5.3901,5.4274,49.8463,49.8452,48.8867,48.8052,,
