Operator,Recipe Name,Product,Process,Layer,Side,Lot,MeasTime,Obj,Unit,Meas Type,X Pos,Y Pos,Z Pos,Status,T1_Thk(um),T2_Thk(um),T3_Thk(um),T4_Thk(um),T5_Thk(um),T1_TW(um),T2_TW(um),T3_TW(um),T4_TW(um),T5_TW(um),T1_MW(um),T2_MW(um),T3_MW(um),T4_MW(um),T5_MW(um),T1_BW(um),T2_BW(um),T3_BW(um),T4_BW(um),T5_BW(um),S1_TW(um),S2_TW(um),S3_TW(um),S4_TW(um),S5_TW(um),S1_MW(um),S2_MW(um),S3_MW(um),S4_MW(um),S5_MW(um),S1_BW(um),S2_BW(um),S3_BW(um),S4_BW(um),S5_BW(um),T1_Ra(um),T2_Ra(um),T3_Ra(um),T4_Ra(um),T5_Ra(um),T1_Rq(um),T2_Rq(um),T3_Rq(um),T4_Rq(um),T5_Rq(um),T1_Rt(um),T2_Rt(um),T3_Rt(um),T4_Rt(um),T5_Rt(um),T1_Rp(um),T2_Rp(um),T3_Rp(um),T4_Rp(um),T5_Rp(um),T1_Rv(um),T2_Rv(um),T3_Rv(um),T4_Rv(um),T5_Rv(um),T1_Rz(um),T2_Rz(um),T3_Rz(um),T4_Rz(um),T5_Rz(um),S1_Ra(um),S2_Ra(um),S3_Ra(um),S4_Ra(um),S5_Ra(um),S1_Rq(um),S2_Rq(um),S3_Rq(um),S4_Rq(um),S5_Rq(um),S1_Rt(um),S2_Rt(um),S3_Rt(um),S4_Rt(um),S5_Rt(um),S1_Rp(um),S2_Rp(um),S3_Rp(um),S4_Rp(um),S5_Rp(um),S1_Rv(um),S2_Rv(um),S3_Rv(um),S4_Rv(um),S5_Rv(um),S1_Rz(um),S2_Rz(um),S3_Rz(um),S4_Rz(um),S5_Rz(um),T1_MW_Core(um),T2_MW_Core(um),T3_MW_Core(um),T4_MW_Core(um),T5_MW_Core(um),
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_1A-1_FR,2016-06-18 01:15:33,1,1,TRACE11,371.390,270.486,-22.157,-,16.9012,15.9926,16.3037,16.5165,,37.3030,36.3503,37.0596,36.3107,,38.4303,37.5573,38.1956,37.8371,,39.8546,38.8045,39.3846,39.3179,,,62.0401,63.8145,64.3394,,,60.8398,62.6594,63.1976,,,59.5600,61.4814,61.9970,,0.4229,0.4809,0.4119,0.4094,,0.5266,0.6044,0.5169,0.5062,,3.5215,3.6842,3.2180,3.1344,,1.6561,1.8519,1.6283,1.5683,,1.8655,1.8323,1.5898,1.5660,,3.1648,3.5138,3.0669,2.9915,,0.7386,0.6754,0.6833,0.6312,0.6703,0.9464,0.8465,0.8601,0.7887,0.8481,6.7000,5.6481,5.7993,5.1244,6.0241,3.3639,2.7004,2.7552,2.5499,3.0186,3.3361,2.9476,3.0441,2.5745,3.0056,6.5061,5.1949,5.5149,4.8704,5.6418,38.5788,37.5774,38.2221,37.8143,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_1A-1_FR,2016-06-18 01:15:55,1,1,TRACE12,371.388,270.448,-22.154,-,16.8608,15.9990,16.3853,16.6563,17.4723,37.2506,36.4660,37.1314,36.4032,,38.4131,37.6868,38.2881,37.9005,,39.8529,38.9314,39.5240,39.4522,,,61.9605,63.6046,64.3737,62.2720,,60.7593,62.4153,63.2296,60.9786,,59.4364,61.2180,61.9730,59.5684,0.4532,0.4502,0.4462,0.4363,1.2285,0.5606,0.5588,0.5541,0.5352,1.7572,3.5090,3.4535,3.3923,3.3992,17.0509,1.6598,1.7218,1.7085,1.6696,9.8470,1.8492,1.7317,1.6837,1.7296,7.2039,3.3002,3.2260,3.1952,3.1877,10.5171,0.6669,0.6699,0.7251,0.6303,0.6679,0.8384,0.8383,0.9040,0.7936,0.8458,5.6881,5.3411,5.7445,5.0589,5.7771,2.7511,2.5659,2.8212,2.5054,2.8779,2.9370,2.7751,2.9233,2.5535,2.8993,5.3387,5.0439,5.4717,4.9351,5.4966,38.5517,37.6987,38.3277,37.9277,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_1A-1_FR,2016-06-18 01:16:16,1,1,TRACE13,376.940,260.158,-22.142,-,16.0401,16.3757,16.2195,16.4619,,49.0929,48.0626,50.7572,49.9798,,50.3800,49.3594,52.0365,51.3551,,51.8162,50.8218,53.4557,53.0421,,,77.4631,76.3851,74.0526,,,76.1541,75.1286,72.7081,,,74.6635,73.7100,71.2183,,0.4620,0.4805,0.5478,0.4927,,0.5736,0.5971,0.6754,0.6162,,4.6284,4.2890,4.8581,4.2539,,2.0546,2.3518,2.3279,2.1950,,2.5738,1.9372,2.5302,2.0589,,3.6852,3.8998,4.2991,3.7260,,1.5818,0.6138,0.7141,0.7884,0.6968,1.9787,0.7725,0.8871,0.9766,0.8719,10.9670,5.4938,5.9616,7.0054,7.4292,6.7527,2.6498,2.7082,2.9834,3.1181,4.2143,2.8439,3.2535,4.0221,4.3111,9.3518,5.1479,5.5421,6.0753,5.5731,50.4545,49.4422,52.1064,51.5109,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_1A-1_FR,2016-06-18 01:16:38,1,1,TRACE14,378.327,257.355,-22.150,-,16.3945,17.0429,16.6480,16.3677,,62.6400,64.1005,62.8925,61.7778,,64.3396,65.6831,64.5250,63.5453,,66.2447,67.6904,66.4823,65.9087,,,87.0867,85.1359,88.1766,,,85.4426,83.5508,86.4208,,,83.5258,81.6386,84.2806,,0.4893,0.5065,0.5052,0.6756,,0.6041,0.6154,0.6212,0.8081,,3.6260,3.9622,3.8157,4.7409,,1.7463,2.0083,1.8612,2.1555,,1.8797,1.9539,1.9544,2.5854,,3.4658,3.6644,3.5288,4.3736,,0.8846,0.5870,0.6319,0.8232,1.1153,1.1138,0.7468,0.8016,1.0793,1.4815,7.9026,5.1196,5.7199,9.6949,11.2131,3.8604,2.5716,3.0292,5.1196,7.0080,4.0422,2.5480,2.6907,4.5753,4.2051,7.2665,5.0031,5.2639,7.9361,10.0219,64.4424,65.8954,64.6874,63.8432,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_1A-1_FR,2016-06-18 01:16:59,1,1,TRACE15,375.042,257.651,-22.152,-,16.5348,16.5468,15.8876,16.4849,,62.2084,61.9509,62.8783,63.2040,,63.7552,63.5939,64.8211,64.9086,,65.6379,65.5404,67.2674,67.3133,,,88.7281,87.4488,87.1042,,,87.1599,85.7791,85.1537,,,85.3663,83.7525,82.5218,,0.4329,0.5247,0.6221,0.5007,,0.5360,0.6454,0.7624,0.6100,,3.7754,4.1635,5.2084,3.6343,,1.7457,2.0563,2.5779,1.7549,,2.0297,2.1073,2.6305,1.8794,,3.3983,3.8025,4.2653,3.4569,,0.7915,0.6091,0.6982,0.9136,0.8571,1.0262,0.7641,0.8670,1.1762,1.1302,9.0257,6.3434,7.1261,9.5369,9.2657,4.7106,3.1779,3.8470,5.8225,4.9545,4.3151,3.1655,3.2790,3.7143,4.3113,7.7255,5.5050,6.2640,8.0886,8.3018,63.9231,63.7456,65.0729,65.2587,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_1A-1_FR,2016-06-18 01:17:20,1,1,TRACE16,371.394,257.126,-22.153,-,17.4115,16.2426,16.0601,16.8234,,62.7372,62.6119,62.9193,63.1695,,64.3839,64.4157,64.7490,64.9985,,66.5624,66.2097,66.6773,67.3463,,,86.5375,87.9506,87.8895,,,84.8193,86.0980,86.0680,,,82.8682,84.2632,83.9886,,0.4470,0.5391,0.5261,0.4361,,0.5534,0.6511,0.6324,0.5352,,4.1755,3.9544,3.7158,3.3338,,2.0473,1.8893,1.8209,1.6183,,2.1282,2.0651,1.8949,1.7155,,3.3167,3.5018,3.4060,3.1798,,0.6986,0.6835,0.6259,0.6286,0.8190,0.8894,0.8498,0.7958,0.8062,1.0777,7.0341,6.2610,5.9169,6.3232,8.3863,3.5119,2.8848,3.1601,3.1537,4.7495,3.5223,3.3762,2.7568,3.1694,3.6368,6.1154,5.6256,5.5038,5.6387,7.8085,64.6498,64.4108,64.7983,65.2579,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_1A-1_FR,2016-06-18 01:17:52,1,2,TRACE1,530.104,165.913,-22.133,-,16.3811,16.3905,16.5438,16.5697,,32.4613,32.4393,32.5280,32.8236,,33.6642,33.6187,33.6775,34.0279,,35.0638,35.0026,35.0469,35.4366,,,55.9497,54.6938,54.1550,,,54.7521,53.5235,52.9518,,,53.4030,52.1517,51.5221,,0.3565,0.3835,0.3624,0.3743,,0.4447,0.4802,0.4471,0.4661,,3.2984,3.3048,2.9778,3.0622,,1.6534,1.5153,1.4127,1.6158,,1.6450,1.7895,1.5651,1.4464,,2.8853,2.9615,2.6502,2.7392,,0.5501,0.6284,0.6106,0.6511,0.7229,0.7112,0.7906,0.7752,0.8179,0.9330,5.0601,5.5246,5.7980,5.5357,7.0164,2.5020,2.4476,2.5041,2.6826,3.6472,2.5581,3.0770,3.2939,2.8530,3.3692,4.6779,4.9594,5.0632,5.0309,6.2892,33.7625,33.7210,33.7875,34.1301,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_1A-1_FR,2016-06-18 01:18:13,1,2,TRACE2,530.011,162.767,-22.138,-,16.2238,16.4281,16.2416,16.3341,,37.0882,37.8873,37.1967,37.8066,,38.2036,38.9793,38.2915,38.9095,,39.4519,40.2041,39.4697,40.1619,,,62.4020,63.5923,61.4205,,,61.2906,62.4982,60.3166,,,60.0145,61.3026,59.1489,,0.3535,0.3509,0.3542,0.3749,,0.4412,0.4402,0.4449,0.4627,,3.1535,2.8459,3.2604,2.7615,,1.4490,1.3990,1.6468,1.3650,,1.7045,1.4468,1.6136,1.3964,,2.7431,2.6530,2.7659,2.6822,,0.6443,0.6274,0.6730,0.6667,0.7464,0.8128,0.7896,0.8450,0.8370,0.9717,5.4060,5.1543,6.1847,5.4418,6.8487,2.7536,2.4496,3.0761,2.5798,3.4473,2.6525,2.7047,3.1086,2.8620,3.4014,4.9674,4.8769,5.5380,5.2555,6.2971,38.2701,39.0457,38.3332,38.9843,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_1A-1_FR,2016-06-18 01:18:35,1,2,TRACE3,536.062,163.185,-22.133,-,16.3847,16.3861,16.4530,16.4100,15.9371,,36.7632,37.3758,36.5353,36.5381,37.9198,38.5950,37.7261,37.7234,,39.2529,39.9064,39.1101,39.0603,,,63.4353,62.9140,64.4289,61.3590,,62.2379,61.7199,63.2207,60.6491,,60.9659,60.3988,61.8364,59.6859,0.3805,0.3858,0.3779,0.4007,,0.4713,0.4780,0.4717,0.4973,,3.0891,3.3967,3.2149,3.5317,,1.4786,1.5841,1.4964,1.7995,,1.6105,1.8126,1.7185,1.7322,,2.8884,3.0271,2.9126,3.1005,,0.8200,0.6043,0.6682,0.6441,0.6352,1.0189,0.7593,0.8321,0.8114,0.8029,7.0097,5.5779,5.2925,5.7359,5.4104,3.3030,2.7268,2.5336,2.8293,2.6663,3.7068,2.8511,2.7589,2.9067,2.7441,6.1977,4.9178,5.0569,5.2126,5.1314,,38.3348,38.2430,37.7978,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_1A-1_FR,2016-06-18 01:18:57,1,2,TRACE4,539.719,163.403,-22.135,-,16.6817,16.3090,16.4197,16.5755,16.5387,38.1164,38.2773,37.1952,37.7541,,39.2994,39.5609,38.4419,38.9428,,40.7770,41.0831,39.9142,40.3895,,,62.2771,60.7091,63.9020,63.5264,,61.0647,59.4294,62.6772,62.3478,,59.6391,57.9090,61.2536,60.9391,0.3651,0.5054,0.4129,0.4209,0.4324,0.4558,0.6260,0.5092,0.5188,0.5382,2.9570,3.8196,3.2146,3.4267,3.5288,1.4734,1.8454,1.6047,1.7414,1.5845,1.4835,1.9742,1.6100,1.6853,1.9443,2.8280,3.5405,2.9859,3.0818,2.9055,0.5729,0.6503,0.6897,0.6780,0.6830,0.7330,0.8138,0.8565,0.8568,0.8530,5.0760,5.3427,5.4722,5.3938,5.8912,2.5371,2.6215,2.7196,2.6801,2.9475,2.5388,2.7212,2.7526,2.7137,2.9438,4.8249,5.0528,5.2316,5.2891,5.2573,39.4467,39.6802,38.5547,39.0718,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_1A-1_FR,2016-06-18 01:19:18,1,2,TRACE5,530.050,153.078,-22.130,-,16.6218,16.3578,16.2607,16.5680,,47.1896,46.5008,46.6585,47.0107,,48.4372,47.8304,47.9740,48.3548,,49.9473,49.3142,49.4635,50.0751,,,78.7697,78.4707,79.1613,,,77.4677,77.1711,77.8454,,,75.9545,75.7120,76.2589,,0.4429,0.4066,0.4272,0.3966,,0.5502,0.5076,0.5341,0.4946,,3.5195,3.1946,3.4801,3.3816,,1.7890,1.6530,1.7407,1.7127,,1.7304,1.5416,1.7394,1.6689,,3.3507,3.0779,3.2837,3.1422,,0.6641,0.6465,0.6604,0.6535,0.7040,0.8294,0.8107,0.8299,0.8136,0.8930,5.9069,5.5158,5.5779,5.6930,6.1721,3.0320,2.7602,2.7995,2.9246,3.0360,2.8750,2.7556,2.7785,2.7684,3.1361,5.1704,5.0390,5.2256,5.2080,5.4788,48.5685,47.9075,48.0610,48.5429,,
Tomevi,Small Etching Device_ORB0004_Innenlage_FR,Innenlage,Etching_Trials,FR,Front,Vorab_1A-1_FR,2016-06-18 01:19:39,1,2,TRACE6,530.417,153.206,-22.130,-,16.3446,16.6823,16.5475,16.4529,,46.8152,46.9515,46.4656,46.5939,,48.1442,48.3172,47.7957,47.9152,,49.7374,50.0016,49.3686,49.5029,,,79.1098,78.8536,78.7008,,,77.7596,77.5152,77.3931,,,76.1418,75.8556,75.8768,,0.4536,0.4341,0.4361,0.4007,,0.5633,0.5390,0.5437,0.5012,,3.7039,3.7568,4.0999,3.6071,,1.8123,1.7991,1.9912,1.7817,,1.8917,1.9577,2.1086,1.8254,,3.4822,3.3419,3.5346,3.3156,,0.7774,0.6298,0.6298,0.6169,0.6514,0.9907,0.7927,0.7910,0.7767,0.8011,7.0122,5.6802,5.6099,5.3231,5.3948,3.6226,2.8092,2.6317,2.6595,2.6043,3.3897,2.8711,2.9782,2.6635,2.7904,6.3306,5.2157,5.1559,5.0599,4.9643,48.2763,48.4766,47.9171,48.0484,,
